,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
10292,10292,706119,61157,Better Move It On Home,Porter Wagoner & Dolly Parton,2009,Dateline NBC,1992.0,(#3.2),My Tennesse Mountain Home,dolly parton
10303,10303,908141,106358,Hippy Hippy Shake (LP Version),Georgia Satellites,0,Happy Endings,2011.0,Baby Steps (#2.2),Hippy Hippy Shake,the georgia satellites
10315,10315,9771,65641,Solta,Pedro Khima,2007,Deixa-me Amar,2007.0,(#1.156),Solta,pedro khima
10318,10318,259804,215841,Pony Time,Chubby Checker,1961,So You Think You Can Dance Canada,2008.0,Top 12 (#2.14),Pony Time,chubby checker
10326,10326,907913,203480,Peter Pan,El Canto del Loco,2008,Saturday Night Live,2009.0,Antonio Resines/El Canto del Loco (#1.1),Peter Pan,el canto del loco
10328,10328,526055,562933,July,Ocean Colour Scene,1999,Ocean Colour Scene: Filmed from the Front Row,2001.0,,July (Lock Stock Version),ocean colour scene
10334,10334,854991,277503,Christmas Without You,Dolly Parton & Kenny Rogers,0,The Tonight Show with Jay Leno,1992.0,(#19.185),Together You & I,dolly parton
10345,10345,956208,277503,Today I Started Loving You Again,Dolly Parton / John Popper,1996,The Tonight Show with Jay Leno,1992.0,(#19.185),Together You & I,dolly parton
10348,10348,784876,277503,Just Someone I Used To Know,Porter Wagoner and Dolly Parton,1989,The Tonight Show with Jay Leno,1992.0,(#19.185),Together You & I,dolly parton
10349,10349,230837,277503,I Believe In Santa Claus,Dolly Parton & Kenny Rogers,0,The Tonight Show with Jay Leno,1992.0,(#19.185),Together You & I,dolly parton
10350,10350,289581,277503,But You Know I Love You,Dolly Parton,1980,The Tonight Show with Jay Leno,1992.0,(#19.185),Together You & I,dolly parton
10353,10353,916156,714025,Wallpaper World,Steve Diggle,2005,Vinyl,2012.0,,World Spinning Round,steve diggle
10354,10354,802493,470292,Icon (Montage Mix),System 7 / Derrick May,2002,High Tech Soul: The Creation of Techno Music,2006.0,,Icon (Montage Mix),derrick may
10358,10358,559504,309907,Promesas Sobre El Bidet,Charly García,1984,Unplugged,1989.0,Charly García (#6.7),Promesas sobre el bidet,charly garcía
10360,10360,959541,144485,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.57),Ai se ele cai,xutos e pontapés
10362,10362,746491,8222,No Te Aguanto Mas,Objetivo Birmania,1984,Ahí te quiero ver,1984.0,(1984-11-08),No te aguanto más,objetivo birmania
10363,10363,69828,28331,E agora que estou sem ti,Tony Carreira,2008,Belmonte,2013.0,(#1.61),E Agora Tu Vais (Vais Deixar a Minha Vida),tony carreira
10364,10364,907007,28331,Como É Que Tu Vais,Tony Carreira,0,Belmonte,2013.0,(#1.61),E Agora Tu Vais (Vais Deixar a Minha Vida),tony carreira
10381,10381,773967,543731,Baby Won't You Please Come Home,The Nat King Cole Trio,0,Mona Lisa Smile,2003.0,,Walkin My Baby Back Home,fred e. ahlert+roy turk+nat king cole
10386,10386,843023,543731,Ooh Baby Baby,Ben E. King,0,Mona Lisa Smile,2003.0,,Walkin My Baby Back Home,fred e. ahlert+roy turk+nat king cole
10389,10389,558363,543731,Fly Away To My Wonderland (LP Version),Ben E. King,1978,Mona Lisa Smile,2003.0,,Walkin My Baby Back Home,fred e. ahlert+roy turk+nat king cole
10392,10392,478702,543731,My Lips Remember Your Kisses,Nat 'King' Cole,2000,Mona Lisa Smile,2003.0,,Walkin My Baby Back Home,fred e. ahlert+roy turk+nat king cole
10413,10413,331703,356969,Be Gentle With Me,The Boy Least Likely To,2005,Baby Mama,2008.0,,Be Gentle with Me,peter hobbs+jonathan owen+the boy least likely to
10420,10420,880171,615322,Man From The Moon,The James Taylor Quartet,2003,Silver Scream,2003.0,,Even a Man,james m. taylor
10426,10426,491315,113517,Drive,Dawn Landes,2006,House M.D.,2004.0,Under My Skin (#5.23),Drive,dawn landes
10436,10436,45719,337221,Bridal Chorus,Richard Wagner / Otto Sieben,1991,A-Lad-In Bagdad,1938.0,,Bridal Chorus,richard wagner
10438,10438,277498,676543,Here Comes The Bride,Richard Wagner / Ed Vernov,0,The Old Maid,1939.0,,Bridal Chorus (Here Comes the Bride),richard wagner
10445,10445,45719,676543,Bridal Chorus,Richard Wagner / Otto Sieben,1991,The Old Maid,1939.0,,Bridal Chorus (Here Comes the Bride),richard wagner
10449,10449,898694,392108,Hot Pants Pt. 1 (She Got To Use What She Got To Get What She Wants),James Brown / The J.B.'s,0,Cidade de Deus,2002.0,,Hot Pants Road,charles bobbitt  / james brown   / st. clair jr. pinckney+jbs
10472,10472,624532,302966,Under The Bridge (Ignorants Remix Featuring Jean Paul E.S.Q),All Saints,1998,Top of the Pops,1964.0,(1998-05-01),Under the Bridge,all saints
10478,10478,799421,153449,Mickey Mouse Clubhouse Theme,They Might Be Giants,2008,Mickey Mouse Clubhouse,2006.0,Mickeys Camp Out (#2.19),Mickey Mouse clubhouse Theme,they might be giants
10484,10484,713790,129832,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Knight Rider,1982.0,No Big Thing (#1.8),Eine Kleine Nachtmusik,wolfgang amadeus mozart
10486,10486,826429,129832,Eine kleine Nachtmusik / A Little Night Music,Wolfgang Amadeus Mozart,0,Knight Rider,1982.0,No Big Thing (#1.8),Eine Kleine Nachtmusik,wolfgang amadeus mozart
10503,10503,480008,50998,Drumming Song,Florence + The Machine,2009,Countryfile,1988.0,(2010-03-28),Drumming Song,florence welch+james ford+crispin hunt+florence+the machine
10538,10538,563319,254815,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#5.143),A Swingin Safari (The Theme of The Match Game),bert kaempfert
10551,10551,475640,519382,Ecco Il Birbo Che Tha Offesa (Don Giovanni_ Act 1,Wolfgang Amadeus Mozart,0,Lincoln,2012.0,,Quintet No. 1 in B-Flat Major  K. 174  III. Menuetto Ma Allegretto,wolfgang amadeus mozart
10553,10553,713790,519382,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Lincoln,2012.0,,Quintet No. 1 in B-Flat Major  K. 174  III. Menuetto Ma Allegretto,wolfgang amadeus mozart
10565,10565,452766,10751,Unchained (Album Version),Van Halen,1981,American Dad!,2005.0,Threat Levels (#1.2),Unchained,edward van halen+david lee roth+alex van halen+michael anthony+van halen
10589,10589,421328,210739,You'll Never Walk Alone,Richard Rodgers_ Oscar Hammerstein II,1994,Shindig!,1964.0,(#1.40),Youll Never Walk Alone,richard rodgers+oscar hammerstein ii+gerry+the pacemakers
10596,10596,316394,560913,La Radio,Eugenio Finardi,1976,Nudi verso la follia,2004.0,,Amo la radio,eugenio finardi
10609,10609,842290,685596,Air of Meditation - Serene and Shimmering,Johann Sebastian Bach,0,The Spy Who Loved Me,1977.0,,Air on a G String,johann sebastian bach
10618,10618,325479,85952,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Everybody Loves Raymond,1996.0,The Lone Barone (#3.9),Symphony No. 94 - Ode to Joy,ludwig van beethoven
10625,10625,791839,78271,Australia,Manic Street Preachers,1996,EastEnders,1985.0,(1997-07-01),Australia,james dean bradfield+sean moore+nicky wire+manic street preachers
10630,10630,931395,215905,Feeling Good (Live),Michael Bublé,2005,So You Think You Can Dance Canada,2008.0,Top 14 Results (#2.13),Feeling Good,michael bublé
10645,10645,931737,82976,Pushin On featuring Feat. Alice Russell,The Quantic Soul Orchestra,0,Entourage,2004.0,Aquamom (#3.1),Pushin On,quantic soul orchestra
10648,10648,254329,214815,Let Me Be Myself,3 Doors Down,2008,Smallville,2001.0,Blank (#4.19),Let Me Go,3 doors down
10649,10649,674600,24542,One Summer,Daryl Braithwaite,1988,Baywatch,1989.0,Pier Pressure (#3.5),One Summer,daryl braithwaite
10654,10654,635422,648335,Cold Shot,Stevie Ray Vaughan,1985,The Bedroom Window,1987.0,,Cold Shot,stevie ray vaughan+double trouble+mike kindred+w.c. clark
10658,10658,615578,554041,Lean Back,Terror Squad,2004,Need for Speed: Underground 2,2004.0,,Lean Back,terror squad
10669,10669,383577,653863,Brandenburgisches Konzert Nr.1  BWV  1046 - Adagio,Johann Sebastian Bach,0,The Conrad Boys,2006.0,,Adagio  Second Movement,johann sebastian bach
10673,10673,592567,34040,Bones Theme (Tunebrothers Remix),The Crystal Method,0,Bones,2005.0,The Bones That Foam (#4.15),Bones Theme,the crystal method
10720,10720,610840,464198,Fly High,Bridget St John,1995,Hard Knocks,1980.0,,High Class Woman,john st peeters
10721,10721,648120,71556,Pa que me llamas tormento. Soñé que me querías. Porque recurres al vino. En el pueblo de arcos,Miguel de los Reyes - José Manuel Roldán,0,Divendres,2009.0,(#5.166),Siente que estás vivo,josé manuel pinto
10725,10725,789020,401492,Theme From Shaft,Isaac Hayes,1972,Cry Baby: The Pedal that Rocks the World,2011.0,,End Theme: Truck Turner,isaac hayes
10738,10738,45719,145582,Bridal Chorus,Richard Wagner / Otto Sieben,1991,M*A*S*H,1972.0,There Is Nothing Like a Nurse (#3.10),Bridal Chorus,richard wagner
10740,10740,950500,69705,Escalation,Daniel Licht,2007,Dexter,2006.0,See-Through (#2.4),Escalation,daniel licht
10752,10752,698463,69536,Dexter Main Title,Rolfe Kent,2007,Dexter,2006.0,Dex  Lies  and Videotape (#2.6),Dexter Main Title,rolfe kent
10766,10766,234283,501541,St. Louis Blues,W.C. Handy,0,King Kong,1933.0,,St. Louis Blues,w.c. handy
10783,10783,160211,141796,Don't Cha,The Pussycat Dolls / Busta Rhymes,2005,Lost Girl,2010.0,Confaegion (#3.3),Dont Cha,the pussycat dolls+ceelo green+sir mix a lot+busta rhymes
10785,10785,359567,589862,Far Jag Kan Inte Få Upp Min Kokosnöt (I've Got A Lovely Bunch Of Coconuts),Povel Ramel,0,Ratataa eller The Staffan Stolle Story,1956.0,,Aj  vad jag är kär,povel ramel
10788,10788,954896,154306,Celebration,Kool & The Gang,1980,Mike and Mike in the Morning,2005.0,(2016-08-12),Celebration,robert kool bell+ronald bell+george funky brown+eumir deodato+robert spike mickens+claydes smith+j.t. taylor+dennis d.t. thomas+earl toon+kool+the gang
10799,10799,738443,416758,No Llores Por Mí Argentina (Don't Cry For Me Argentina) (Live),Paloma San Basilio,0,Diva,2006.0,,No llores por mí Argentina,andrew lloyd webber+paloma san basilio
10806,10806,402595,111193,The Big Country (2005 Remastered LP Version),Talking Heads,0,History Detectives,2003.0,Jim Thorpe Ticket/Land Grant/Leisurama Homes (#3.10),The Big Country,talking heads
10863,10863,456112,261765,Well You Needn't [hackensack 1956],Miles Davis & John Coltrane & Paul Chambers & Red Garland & Philly Joe Jones,0,The Porter Wagoner Show,1961.0,Minnie Pearl (#1.576),A Satisfied Mind / I Thought I Heard You Calling My Name / Your Old Love Letters Medley,joe red hayes+jack rhodes   / lee emerson  / johnny bond+porter wagoner
10873,10873,940419,124705,Panama (Live Version),Van Halen,0,Jimmy Kimmel Live!,2003.0,Vin Diesel/Van Halen (#13.49),Panama,van halen
10878,10878,403038,239024,Lift,Shannon Noll,2005,The Biggest Loser Australia,2006.0,(#1.32),Lift,shannon noll
10883,10883,503590,333913,I Believe In You (Live in New York),Kylie Minogue,0,A Kylie Christmas: Live from the Royal Albert Hall,2015.0,,Only You,kylie minogue
10887,10887,475640,388577,Ecco Il Birbo Che Tha Offesa (Don Giovanni_ Act 1,Wolfgang Amadeus Mozart,0,Charles Hackett Singing Il Mio Tesoro Intanto  O Paradiso,1929.0,,Il mio tesoro intanto,wolfgang amadeus mozart+charles hackett   with piano accompaniment
10891,10891,192311,313668,Smokin' In The Boy's Room,Brownsville Station,1993,Vinyl,2016.0,Whispered Secrets (#1.3),Smokin In The Boys Room,brownsville station
10892,10892,726255,317068,Es tut mir Leid,L'âme Immortelle,2008,Welcome to the 80s,2009.0,Gothic  Industrial und Black Metal (#1.5),Es tut mir leid,lÂme immortelle
10910,10910,951880,609250,No Te Comprendi,José Alfredo Jimenez,0,Serrat y Sabina: el símbolo y el cuate,2013.0,,La vida no vale nada (Camino de Guanajuato),josé alfredo jiménez+joaquín sabina
10914,10914,433455,253281,I Can't Even Walk (Without You Holding My Hand),Marty Stuart And His Fabulous Superlatives / Brother Brian,0,The Marty Stuart Show,2008.0,Charley Pride (#3.19),I Cant Hold Myself in Line,merle haggard+marty stuart+the fabulous superlatives
10924,10924,281712,445736,Waltz From  Swan Lake,Pyotr Il'yich Tchaikovsky,0,Fresh Horses,1988.0,,Waltz Of The Flowers,pyotr ilyich tchaikovsky
10926,10926,730682,445736,Waltz Of The Flowers From  Nutcracker,Pyotr Il'yich Tchaikovsky,0,Fresh Horses,1988.0,,Waltz Of The Flowers,pyotr ilyich tchaikovsky
10934,10934,896634,555707,Brand New Feeling (Fanatik mix),Roy Ayers,0,Next Friday,2000.0,,Dont Stop the Feeling,roy ayers
10941,10941,806021,112310,The One & Only You,Kenny G featuring Wang Leehom,0,Home & Family,2012.0,(2013-03-29),Loving You,kenny g
10943,10943,149275,112310,(Everything I Do) I Do It For You,Kenny G featuring LeAnn Rimes,0,Home & Family,2012.0,(2013-03-29),Loving You,kenny g
10945,10945,490988,145618,Spirit In The Sky,Norman Greenbaum,1969,M.V.P.,2008.0,Game On (#1.1),Spirit In The Sky,norman greenbaum
10950,10950,655615,219236,Spaceman,Harry Nilsson,1989,Some Jerk with a Camera,2011.0,Thirty Years of EPCOT Part Three: The 1990s and 2000s (#2.5),Spaceman,harry nilsson
10967,10967,610915,257956,That's How I Got To Memphis,Tom T. Hall,1968,The Newsroom,2012.0,What Kind of Day Has It Been (#3.6),Thats How I Got to Memphis,tom t. hall
10974,10974,928096,142700,Morfina,Mundo Cão,2006,Lua Vermelha,2010.0,(#1.101),Morfina,mundo cão
10976,10976,955410,138161,Brand New Day (Album Version),Ryan Star,0,Lie to Me,2009.0,Fold Equity (#2.9),Brand New Day,ryan star
10980,10980,515900,303593,Nobody Wants To Be Lonely,Ricky Martin with Christina Aguilera,1999,Top of the Pops,1964.0,(2001-03-09),Nobody Wants To Be Lonely,ricky martin + christina aguilera
10987,10987,842801,69757,Blood Theme,Daniel Licht,2007,Dexter,2006.0,The British Invasion (#2.12),Blood Theme,daniel licht
10990,10990,943741,348056,(There Is) No Greater Love,Amy Winehouse,2003,Amy,2015.0,,You Know Im No Good,amy winehouse+amy winehouse  with the dap-kings  on mtv 45th at night+2007
10991,10991,656447,348056,You Know I'm No Good,Amy Winehouse,2006,Amy,2015.0,,You Know Im No Good,amy winehouse+amy winehouse  with the dap-kings  on mtv 45th at night+2007
10993,10993,794783,449943,Can't Turn Back The Years,Phil Collins,1993,Genesis: Live at Wembley Stadium,1988.0,,Turn It On Again,tony banks   / phil collins   / mike rutherford
11003,11003,592567,34230,Bones Theme (Tunebrothers Remix),The Crystal Method,0,Bones,2005.0,The Man in the Outhouse (#4.2),Bones Theme,the crystal method
11013,11013,891108,191316,Last Request (Michael Brauer Radio Version),Paolo Nutini,0,Radio 2: In Concert,2010.0,Paolo Nutini,Last Request,paolo nutini
11017,11017,26419,726090,Voodoo Chile Blues,Jimi Hendrix,1994,Withnail & I,1987.0,,Voodoo Chile,jimi hendrix
11021,11021,477629,726090,Voodoo Child (Slight Return),Jimi Hendrix,1984,Withnail & I,1987.0,,Voodoo Chile,jimi hendrix
11023,11023,20702,210539,I'm Certainly Living A Ragtime Life (Ragtime song),Ian Whitcomb,0,Shindig!,1964.0,(#1.32),This Sporting Life,ian whitcomb
11026,11026,755255,668962,Let´s All Chant,Michael Zager Band,0,The Last Days of Disco,1998.0,,Lets All Chant,michael zager+alvin fields+michael zager band+arrangement with celebrity licensing inc.
11027,11027,890953,379954,Rhapsody on a theme of paganini for piano and orchestra_ Op. 43: Introduction_ Variation_ theme_ variations I trough XXIV,Sergei Rachmaninoff,0,Bullshot,1983.0,,Piano Concerto No. 2 in C,sergei rachmaninoff
11028,11028,647154,29477,Holding Out For a Hero,Bonnie Tyler,1984,Benidorm,2007.0,Summer Special (#3.0),Holding Out for a Hero,bonnie tyler
11037,11037,559771,51277,Song for the Angels (Miracle Version),Great Lake Swimmers,2006,Cracked,2013.0,Faces (#2.4),Song for the Angel,tony dekker+great lake swimmers
11052,11052,633674,8948,Where I Begin,Evan Olson,0,Alias,2001.0,A Free Agent (#2.15),I Cant Forget,evan olson
11064,11064,876295,638161,Never Leave You,Tinchy Stryder / Amelle / Amelle Berrabah,2009,T4 on the Beach 2009,2009.0,,Never Leave You,tinchy stryder+amelle berrabah
11065,11065,626199,299585,Whenever You Want My Love,The Real Thing / The Real Thing,1978,Top of the Pops,1964.0,(1978-02-23),Whenever You Want My Love,ken gold+michael denne+the real thing
11068,11068,762178,62722,Sex Type Thing (LP Version),Stone Temple Pilots,1992,Dead at 21,1994.0,Pilot Episode (#1.1),Sex Type Thing,scott weiland+dean deleo+robert deleo+eric kretz+stone temple pilots
11079,11079,307260,554267,Comin' Home,Neil Diamond,1982,Neil Diamond: Hot August Night/NYC,2009.0,,Home Before Dark,neil diamond+the neil diamond band
11089,11089,665108,617602,Sticky Beak The Kiwi / My Old Man's An All Black / Tahi Nei Taru Kino / Haere Ra E Hine / Haere Mai ,Joe 'Fingers' & His River City Mainliners,0,Skate.,2007.0,,Black Knight,river city tanlines
11091,11091,197031,609073,Silent Night,Stephen Varcoe/Choir of King's College_ Cambridge/Sir David Willcocks,0,Serenades,2001.0,,Silent Night,david stanhope+sung in german by stephen sheehan
11092,11092,852833,609073,Silent Night (wrds. Joseph Mohr_ trans. & arr. Willcocks) (1991 Digital Remaster),Stephen Varcoe/Choir of King's College_ Cambridge/Sir David Willcocks,0,Serenades,2001.0,,Silent Night,david stanhope+sung in german by stephen sheehan
11100,11100,98989,579078,Poor Man's Poetry (From Poetic Justice) (LP Version),Naughty By Nature,0,Poetic Justice,1993.0,,Poor Mans Poetry,naughty by nature
11108,11108,108705,313550,Ain't Wastin' Time No More,The Allman Brothers Band,1972,Vinyl,2016.0,Alibi (#1.10),Aint Wastin Time No More,the allman brothers band
11116,11116,668711,412108,Durham Town,Roger Whittaker,1983,Desperately Seeking Roger,1991.0,,Durham Town,roger whittaker
11120,11120,468829,232242,Baby I Feel Good With You,Brian Hyland,0,Tamori kurabu,1982.0,Shipbuilding,Baby Face,brian hyland
11124,11124,432439,240169,Candy Girl,Sir Charles Jones,0,The Brady Bunch,1969.0,Getting Davy Jones (#3.12),Girl,charles fox+norman gimbel+davy jones
11133,11133,73513,47930,Don't You Want Me (Original Version),The Human League,1995,Cold Case,2003.0,Thick as Thieves (#5.5),Dont You Want Me,the human league
11136,11136,734469,47930,Don't You Want Me,The Human League,1981,Cold Case,2003.0,Thick as Thieves (#5.5),Dont You Want Me,the human league
11140,11140,27911,514742,Magic,Black Eyed Peas / Terry Dexter,2000,Legally Blonde,2001.0,,Magic,will.i.am+apl.de.ap+taboo+the black eyed peas+terry dexter
11149,11149,45014,1499,Smooth Criminal (Radio Edit),Michael Jackson,2008,20 to 1,2005.0,Hollywood Twists (#10.6),Smooth Criminal,michael jackson
11170,11170,584098,93293,End Credits Can Suck It!,Michael Giacchino,2009,Fringe,2008.0,Momentum Deferred (#2.4),End Title Theme (Composed by Michael Giacchino),michael giacchino
11177,11177,446978,179676,Unchained Melody,Righteous Brothers,1965,Patinando por un sueño,2007.0,(2007-08-09),Unchained Melody,alex north+hy zaret+the righteous brothers
11184,11184,556163,683054,Mass in B Minor_ BWV 232/Osanna_ Benedictus_ Agnus Dei_ Dona Nobis Pacem/Agnus Dei (Aria),Robert Shaw,0,The Scarlet Letter,1995.0,,Agnus Dei,robert shaw+the robert shaw festival singers
11191,11191,952441,38812,9 to 5,Dolly Parton,1980,CMT Insider,2004.0,(2006-09-23),9 to 5,dolly parton
11209,11209,563319,254856,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#5.196),A Swingin Safari (The Theme of The Match Game),bert kaempfert
11216,11216,393073,425239,La Mia Vita E Inferno All' Infinito,Giuseppe Di Stefano,0,Eddie,2012.0,,Mesta e la tua canzon! (Coro/Azucena/Manrico/Un vecchio zingaro),giuseppe verdi+fedora barbieri  / giuseppe di stefano / giulio mauri / orchestra del teatro alla scala+milano / herbert von karajan  / coro del teatro alla scala+milano
11266,11266,184956,651083,Die Die Die,The Avett Brothers,2007,The Brass Teapot,2012.0,,Die Die Die,the avett brothers
11276,11276,717235,217320,Imma Be,Black Eyed Peas,2009,So You Think You Can Dance,2005.0,Top 18 Perform (#5.8),Imma Be,will.i.am+apl.de.ap+taboo+fergie+keith harris+jared tankel+daniel foder+thomas r. brenneck+michael deller+the black eyed peas
11282,11282,852804,267351,March,The Boston Pops Orchestra / John Williams,0,The Simpsons,1989.0,Barts Friend Falls in Love (#3.23),The Raiders March,john williams
11297,11297,908525,438452,Glanz & Gloria (Theme from 'Gier'),Harold Faltermeyer,0,Feuer  Eis & Dynamit,1990.0,,Alexanders Theme,harold faltermeyer
11321,11321,719234,340947,Variations on a Theme by Joseph Haydn_ Op. 56a: IV. Variation No. 3,Berlin Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11323,11323,959696,340947,Concerto in A Minor for Piano and Orchestra_ Op. 7: III. Finale: Allegro non troppo - Allegro molto,Berlin Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11326,11326,58410,340947,Sleeping Beauty - Ballet Op. 66 (1993 Digital Remaster)_ ACT III:  'The Wedding'_ 25.  Pas de quatre (Adagio): iii.     Variation II:  The Bluebird and Princess Florine (Andantino),London Symphony Orchestra/André Previn,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11328,11328,672767,340947,Symphony No. 4 in E Minor_ Op. 98: IV. Allegro energico e passionato - Piu allegro,Berlin Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11329,11329,571210,340947,Concerto No. 1 in D Minor for Piano and Orchestra_ Op. 15: III. Rondo: Allegro non troppo,Berlin Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11332,11332,579328,340947,Violin Concerto Op. 4 No. 9 In F Major - La Stravaganza: Largo,The London Fox Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11336,11336,164530,340947,Scythian Suite_ Op. 20: Night,Dallas Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11337,11337,632528,340947,Scythian Suite_ Op. 20: The Glorious Departure of Lolli and the Procession of the Sun,Dallas Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11340,11340,744402,340947,Polonaise In A-Flat Major Op. 53,The London Fox Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11341,11341,920455,340947,Swan Lake Op. 20 - highlights (1988 Digital Remaster): No.21 Danse espagnole,London Symphony Orchestra/Ida Haendel/Douglas Cummings/André Previn,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11344,11344,75041,340947,Symphony No. 4 in E Minor_ Op. 98: III. Allegro giocoso - Poco meno presto - Tempo I,Berlin Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11345,11345,555070,340947,Ballet Suite From The Nutcracker Op. 71a: Dance Of The Sugar Plum Fairy,London Festival Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11353,11353,906274,340947,Piano Sonato No. 2 in B-Flat Minor_ Op. 35: Funeral March,London Philharmonic Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11355,11355,644447,340947,Scythian Suite_ Op. 20: The Adoration of Veles and Ala,Dallas Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11362,11362,658356,340947,Symphony No. 7 in A Major_ Op. 92: II. Allegretto,Herbert von Karajan and Turin RAI Symphony Orchestra,0,Afternoon of a Faun: Tanaquil Le Clercq,2013.0,,The Nutcracker  Op. 71a  Pas de Deux  Dance of the Prince and the Sugar-Plum Fairy,london symphony orchestra  / charles mackerras
11391,11391,806698,175286,Lío (Bulerías),José Mercé,2007,Operación triunfo,2001.0,Padrinos para el triunfo,Lío,josé mercé
11397,11397,183945,199205,Gimme Some Lovin',The Spencer Davis Group,1966,Rugby League World Cup,2008.0,Highlights 6 (#2.15),Gimme Some Lovin,steve winwood+muff winwood+spencer davis+spencer davis group
11399,11399,499271,199205,Gimme Some Lovin',The Spencer Davis Group,1966,Rugby League World Cup,2008.0,Highlights 6 (#2.15),Gimme Some Lovin,steve winwood+muff winwood+spencer davis+spencer davis group
11409,11409,842290,512148,Air of Meditation - Serene and Shimmering,Johann Sebastian Bach,0,Last Train to Freo,2006.0,,Air on a G-String,johann sebastian bach
11411,11411,655338,261748,Nine Pound Hammer,Merle Travis,1947,The Porter Wagoner Show,1961.0,Merle Travis (#1.310),Nine Pound Hammer,merle travis
11450,11450,587618,73787,Coconut (Album Version),Harry Nilsson,0,Doogie Howser  M.D.,1989.0,The Patient in Spite of Himself (#4.5),Coconut,harry nilsson
11452,11452,949050,73787,Coconut,Harry Nilsson,1989,Doogie Howser  M.D.,1989.0,The Patient in Spite of Himself (#4.5),Coconut,harry nilsson
11454,11454,922269,45282,The Love I Lost (Part 1),Harold Melvin & The Blue Notes,0,Chicago Hope,1994.0,Growth Pains (#1.16),The Love I Lost,harold melvin+the blue notes+kenny gamble+leon huff
11455,11455,959170,45282,Satisfaction Guaranteed (Or Take Your Love Back),Harold Melvin & The Blue Notes,1973,Chicago Hope,1994.0,Growth Pains (#1.16),The Love I Lost,harold melvin+the blue notes+kenny gamble+leon huff
11464,11464,805760,694020,Johnny B. Goode,Chuck Berry,1958,Things Are Tough All Over,1982.0,,Johnny B. Goode,chuck berry
11474,11474,634840,410385,Diamonds,Barry Adamson,1991,Delusion,1991.0,,Diamonds,barry adamson
