,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
418290,418290,395672,113493,The Demon: Act I: (Scene 3) Chorus,Wexford Festival Opera Chorus,0,House M.D.,2004.0,The Down Low (#6.10),One (From A Chorus Line),marvin hamlisch the original broadway cast of a chorus line
418586,418586,764495,131204,Living In The U.S.A. (1991 Digital Remaster),Steve Miller Band,1991,KÃŒÂ«kaku kidÃŒÂ«tai: Stand Alone Complex,2002.0,,Living Inside the Shell,steve conte yÃŒÂ«ko kanno
418590,418590,748887,131204,Listen To The Voice Inside,Yves Larock / Steve Edwards,2009,KÃŒÂ«kaku kidÃŒÂ«tai: Stand Alone Complex,2002.0,,Living Inside the Shell,steve conte yÃŒÂ«ko kanno
418904,418904,45719,359466,Bridal Chorus,Richard Wagner / Otto Sieben,1991,Banjo on My Knee,1936.0,,Bridal Chorus (Here Comes the Bride),richard wagner
418963,418963,474185,602880,Dark End Of The Street (Album Version),Kevin Mahogany,1996,Salvation of One,2014.0,,Dark Standoff,kevin macleod
419005,419005,712182,161097,Am I Ever Gonna Fall In Love In New York City,Grace Jones,1978,Music Scene,1969.0,(#1.1),Ill Never Fall in Love Again,burt bacharach lyrics by hal david tom jones
419040,419040,932187,161097,I'll Meet You Halfway,David Cassidy & The Partridge Family,0,Music Scene,1969.0,(#1.1),Ill Never Fall in Love Again,burt bacharach lyrics by hal david tom jones
419144,419144,253112,161097,You Can Never Hold Back Spring,Tom Waits,2005,Music Scene,1969.0,(#1.1),Ill Never Fall in Love Again,burt bacharach lyrics by hal david tom jones
419154,419154,104545,161097,The Bed Was Not My Own/Hello Again (Reprise) (Scene Ten: The Senator and The Whore),David Evans;John Dossett;Judy Blazer;Carolee Carmello;Donna Murphy;Malcolm Gets;John Cameron Mitchell;Michael Park;Dennis Parlato;Michele Pawk;David A. White,0,Music Scene,1969.0,(#1.1),Ill Never Fall in Love Again,burt bacharach lyrics by hal david tom jones
419202,419202,792553,161097,I Never Told You,Quincy Jones,1969,Music Scene,1969.0,(#1.1),Ill Never Fall in Love Again,burt bacharach lyrics by hal david tom jones
419362,419362,152439,277189,Grey Street,DAVE MATTHEWS BAND,2001,The Tonight Show with Jay Leno,1992.0,(#19.121),Dancing in the Street,marvin gaye ivy jo hunter william stevenson naima adedapo thia megia the tonight show band
419422,419422,922286,277189,Miracle on 34th Street,US Coast Guard Band,0,The Tonight Show with Jay Leno,1992.0,(#19.121),Dancing in the Street,marvin gaye ivy jo hunter william stevenson naima adedapo thia megia the tonight show band
419694,419694,930818,272736,Cuts Like A Knife,Bryan Adams,1983,The Tonight Show Starring Jimmy Fallon,2014.0,Clive Owen/Gabrielle Union/Neon Indian (#3.25),Cuts Like a Knife,bryan adams jim vallance the roots
419764,419764,186878,404619,Dancing At Double D's,Zachary Richard,1992,Dancing Pirate,1936.0,,When Youre Dancing the Waltz,richard rodgers lorenz hart charles collins steffi duna chorus
419825,419825,30284,404619,When You Wish Upon A Star,Cliff Edwards/Disney Studio Chorus,1991,Dancing Pirate,1936.0,,When Youre Dancing the Waltz,richard rodgers lorenz hart charles collins steffi duna chorus
419875,419875,491262,71271,I Need Somebody (Loveland's Full On Vocal 12' Mix)/ Make The World Go Round (Acappella)/ When I'm Good And Ready (The Woman's Prerogative Mix),Loveland Feat. The Voice Of Rachel McFarlene/ Sandy B/ Sybil,0,Disneyland,1954.0,From the Pirates of the Caribbean to the World of Tomorrow (#14.15),World of Color Theme,richard m. sherman robert b. sherman
419904,419904,615806,71271,All The Love In The World,Richard Clayderman,1990,Disneyland,1954.0,From the Pirates of the Caribbean to the World of Tomorrow (#14.15),World of Color Theme,richard m. sherman robert b. sherman
420248,420248,402726,387446,The Way You Look Tonight,The Golden Age Orchestra_ Paul SummeråÊ,0,Celtic Woman: Home for Christmas - Live from Dublin,2012.0,,Its Beginning to Look a Lot Like Christmas,celtic woman mÃŒÂ©av nÃŒ_ mhaolchatha susan mcfadden ) david downes the irish film orchestra
420261,420261,676171,387446,The Way You Look Tonight,Frank Chacksfield  Orchestra,0,Celtic Woman: Home for Christmas - Live from Dublin,2012.0,,Its Beginning to Look a Lot Like Christmas,celtic woman mÃŒÂ©av nÃŒ_ mhaolchatha susan mcfadden ) david downes the irish film orchestra
420366,420366,915247,387446,O Christmas Tree,The Mantovani Orchestra,1996,Celtic Woman: Home for Christmas - Live from Dublin,2012.0,,Its Beginning to Look a Lot Like Christmas,celtic woman mÃŒÂ©av nÃŒ_ mhaolchatha susan mcfadden ) david downes the irish film orchestra
420734,420734,830914,104263,Moonlight Serenade,Glenn Miller Orchestra,0,Growing Pains,1985.0,Some Enchanted Evening (#2.13),Moonlight Serenade,glenn miller mitchell parish
420741,420741,672033,104263,Serenade,Steve Miller Band,1976,Growing Pains,1985.0,Some Enchanted Evening (#2.13),Moonlight Serenade,glenn miller mitchell parish
420807,420807,572590,418051,Jumpin' Jive,Cab Calloway And His Orchestra,1999,Dolemite,1975.0,,The Jive Jungle,rudy ray moore arranged by arthur wright the soul rebellion orchestra conducted by rudy ray moore
421563,421563,431388,442124,Beulah Land,Mississippi John Hurt,1966,Following Sean,2005.0,,Beulah Land,mississippi john hurt gillian welch david rawlings
421855,421855,406259,184887,Last Time Out,The John Earl Walker Band,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421856,421856,336807,184887,Hot Time In Old Town Tonight,Mississippi John Hurt,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421874,421874,873933,184887,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1987,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421898,421898,581071,184887,If Only I Had You,Bill Quinn,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421910,421910,710573,184887,I Just Had You On My Mind,John Wesley Ryles,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421919,421919,379037,184887,Rocket Man (I Think It's Going To Be A Long_ Long Time),Elton John,1976,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421940,421940,647232,184887,The Time Is Now,WWE John Cena and Tha Trademarc,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
421941,421941,336694,184887,I Am The Bread Of Life (Songs For Worship_ Vol. 1 & 2 Album Version),John Michael Talbot,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
422019,422019,32445,184887,The Time Is Now,WWE John Cena and Tha Trademarc,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
422078,422078,85784,184887,The Honky Tonk Life I Lead,The John Evans Band,0,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
422273,422273,546539,706589,Gotta Be Positive,Eddy Grant,2008,UFOria,1985.0,,I Gotta Outrun the Blues,eddy raven
422610,422610,177821,707450,Symphony No. 1 In C Minor Op. 68: Un Poco Allegretto e Grazioso,The London Fox Orchestra,0,Un homme libre,1973.0,,Un Homme Libre (GÃŒÂ©nÃŒÂ©rique),francis lai his orchestra arranged by christian gaubert
423256,423256,305782,351960,El DÌ_a Que Me Quieras,Carlos Varela,0,ApolÃŒÂ«nio Brasil  CampeÃŒÂ£o da Alegria,2003.0,,El DÃŒ_a Que Me Quieras,carlos gardel alfredo le pera
423582,423582,836623,451047,Hard Times,Patrick Wolf,2009,Getting Go  the Go Doc Project,2013.0,,Hard Times,patrick wolf
423595,423595,900273,60798,The Lost Art Of Keeping A Secret,Queens Of The Stone Age,2000,Daria,1997.0,Fizz Ed (#5.1),The Lost Art of Keeping a Secret,queens of the stone age
423632,423632,192842,551387,Sous le ciel de Paris,Jacqueline FranÌ¤ois,2007,MÃŒÂ©caniques cÃŒÂ©lestes,1995.0,,Paris  ciel gris,franÃŒÂ¤ois farrugia frÃŒÂ©dÃŒÂ©ric longbois
423651,423651,413893,468395,IPT2,Battles,2004,Helvetica,2007.0,,IPT2,battles
423740,423740,538241,352628,Crazy Rhythm,Steve White,0,Are You for Great Sex?,2010.0,,Crazy in Me,steve addabbo
423922,423922,71564,100054,World In A Whirlpool,White Rose Transmission,2010,Good Morning America,1975.0,(2014-12-01),A Marshmallow World,peter de rose seth macfarlane
423931,423931,516400,100054,The West (World),Peter Kater,2003,Good Morning America,1975.0,(2014-12-01),A Marshmallow World,peter de rose seth macfarlane
423941,423941,34444,100054,Lighting The Flame (World),Peter Kater,0,Good Morning America,1975.0,(2014-12-01),A Marshmallow World,peter de rose seth macfarlane
423978,423978,443145,560205,Impromtu No. 2 in A-Flat Major_ Op. 142,Sviatoslav Richter_ Franz Schubert,0,Nothing Personal,2009.0,,Die Winterreise Op. 89. D.911 Gute Nacht,franz schubert
424038,424038,960963,235775,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren phil galdston
424050,424050,325479,235775,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren phil galdston
424170,424170,694045,235775,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren phil galdston
424263,424263,112255,235775,Glory Medley: Crown Him With Many Crowns/Christ The Lord Has Risen Today/Now Thank We All Our God,John Tesh,0,The Adventures of the Galaxy Rangers,1986.0,Mothmoose (#1.34),No Guts  No Glory,john van tongeren phil galdston
424284,424284,674208,298275,Everybody Hurts (Live) (Athens_ GA '92),R.E.M.,0,Top Gear,2002.0,Botswana Special (#10.4),Everybody Hurts,r.e.m.
424310,424310,468829,232258,Baby I Feel Good With You,Brian Hyland,0,Tamori kurabu,1982.0,Tamori Train Club,Baby Face,brian hyland
424402,424402,271873,604231,Do You Mind,Robbie Williams,2009,Sasquatch Mountain,2006.0,,Things You Do To Me,hank williams iii
425215,425215,719731,492346,Georgia On My Mind,Ray Charles / The Count Basie Orchestra,0,Jimmy the C,1977.0,,Georgia on My Mind,hoagy carmichael stuart gorrell ray charles
425257,425257,139142,492346,Georgia On My Mind,Hoagy Carmichael / The Buddy Cole Quartet,1956,Jimmy the C,1977.0,,Georgia on My Mind,hoagy carmichael stuart gorrell ray charles
425596,425596,171803,237754,Yesterday,John Lennon / Paul McCartney,1998,The Benny Hill Show,1969.0,Coalpits (#5.4),Yesterday Once More,richard carpenter john bettis the ladybirds
425787,425787,776623,694425,Seasons In The Sun,Terry Jacks,1974,This Beat Goes On: Canadian Pop Music in the 1970s,2009.0,,Seasons in the Sun,jacques brel terry jacks
425802,425802,796104,459453,War Time Blues,Mississippi Joe Callicott,0,Grosse Pointe Blank,1997.0,,War Cry,joe strummer richard norris
426010,426010,916882,592054,Andvari,Sigur RÌ_s,2005,Remember Me,2010.0,,Andvari,jon thor birgisson orri p. dyrason georg holm kjartan sveinsson sigur rÃŒ_s
426058,426058,244757,393565,Never Ending,Elvis Presley with The Jordanaires,1995,Clay Pigeons,1998.0,,Its Now or Never,aaron schrÃŒÂ¦der wally gold elvis presley
426121,426121,309682,558823,Yo Te DirÌ©,Paloma San Basilio,0,Nochebuena con Raphael,2006.0,,Quisiera yo bailar,paloma san basilio
426329,426329,943812,262442,Lyin' Here,Steve Helms,0,The Raccoons,1985.0,A Catered Affair! (#4.4),Here I Go Again,kevin gillis jon stroll steve lunt lisa lougheed curtis king jr.
426332,426332,646260,262442,If I Were A Child Again (Live in Chicago),Curtis Mayfield,0,The Raccoons,1985.0,A Catered Affair! (#4.4),Here I Go Again,kevin gillis jon stroll steve lunt lisa lougheed curtis king jr.
426420,426420,145829,122475,Lullaby Of Broadway,Werner MÌ_ller,0,Its Always Sunny in Philadelphia,2005.0,Mac and Dennis: Manhunters (#4.1),Off Broadway,werner tautz
426422,426422,937310,231085,Not Nineteen Forever,The Courteeners,2008,T in the Park 2010,2010.0,Stereophonics/Paolo Nutini (#1.4),Not Ninteen Forever,the courteeners
426424,426424,538221,261604,Daddy Was An Old Time Preacher Man,Porter Wagoner & Dolly Parton,1970,The Porter Wagoner Show,1961.0,Kenny Price (#1.173),Mommie  Aint That Daddy,dolly parton porter wagoner
426433,426433,946147,261604,To Daddy,Tom Astor & Dolly Parton,0,The Porter Wagoner Show,1961.0,Kenny Price (#1.173),Mommie  Aint That Daddy,dolly parton porter wagoner
426498,426498,891742,636381,Johanna,Stephen Sondheim,1979,Sweeney Todd: The Demon Barber of Fleet Street,1982.0,,Johanna (Reprise),stephen sondheim cris groenendaal betsy joslyn george hearn sara woods
426581,426581,169555,356055,Suite Ana Magdalena,Johann Sebastian Bach,0,Aya de Yopougon,2013.0,,PrÃŒÂ©lude de la suite pour violoncelle NÃ¥Â¡1,johann sebastian bach
426640,426640,868875,423041,Girls Just Wanna Have Fun,Norman Palm,0,Duets,2000.0,,Just My Imagination (Running Away With Me),norman whitfield barrett strong kenneth babyface edmonds gwyneth paltrow
426704,426704,935081,229091,I Like My Old Home Town,Sir Harry Lauder,0,Sunday Pants,2005.0,You Cant Get There from Here (#1.3),Happy Home,harry bluestone emil cadkin
426833,426833,679777,336359,Hello My Good Friend (LP Version),John Elefante,0,A Town Like Alice,1956.0,,Theres a Friend for Little Children,john stainer
426896,426896,15121,336359,A Woman A Man Walked By / The Crow Knows Where All The Little Children Go,PJ Harvey / John Parish,2009,A Town Like Alice,1956.0,,Theres a Friend for Little Children,john stainer
427275,427275,837669,327074,Es Mi Mujer,Tito Rojas,1997,12 and Holding,2005.0,,Oye Mi Guaguanaco,tito puente rhumba club
427308,427308,657793,327074,Oye Mi Son,Tito Rodriguez,0,12 and Holding,2005.0,,Oye Mi Guaguanaco,tito puente rhumba club
427339,427339,499851,685986,Elephant Stone,The Stone Roses,1988,The Stone Roses Live: Blackpool Empress Ballroom,1991.0,,Elephant Stone,the stone roses
427677,427677,491262,258171,I Need Somebody (Loveland's Full On Vocal 12' Mix)/ Make The World Go Round (Acappella)/ When I'm Good And Ready (The Woman's Prerogative Mix),Loveland Feat. The Voice Of Rachel McFarlene/ Sandy B/ Sybil,0,The Nostalgia Critic,2007.0,Mr. Nanny (#3.40),Lets Go Fly a Kite,robert b. sherman richard m. sherman
427798,427798,833817,258171,Let's Hear It For The Boy,Katty B.,2001,The Nostalgia Critic,2007.0,Mr. Nanny (#3.40),Lets Go Fly a Kite,robert b. sherman richard m. sherman
427865,427865,129673,673622,Sad Song A Day,The Old Joe Clarks,0,The Midnight Meat Train,2008.0,,Song For April,joe diaco alt-ctrl-sleep
428481,428481,636983,329949,Sleep Late_ My Lady Friend,Harry Nilsson,0,42nd Street,1933.0,,Pretty Lady,harry warren
429110,429110,558425,388874,El Amor Espera,Charly Garcia,2002,Charly GarcÃŒ_a: El Concierto SubacuÃŒÃtico,2010.0,,El amor espera,charly garcÃŒ_a
429137,429137,648004,76769,Dream Girl,Percy Faith,0,Dream Girl of 67,1966.0,The Dream Girl of 1967 Pageant (#1.271),Pretty Girl (The Theme of The Dream Girl of 1967),percy faith
429515,429515,291996,220236,My Heart Knows It's Way Home,Michael James,0,Soul Train,1971.0,Jerry Butler/Darryl Hall & John Oates (#12.6),All the Way,keni st. james freddie perren jerry butler
429715,429715,284568,654784,The Crying Game,Boy George,1987,The Crying Game,1992.0,,The Crying Game,geoff stephens boy george
429946,429946,91909,418611,Muffin Man,Harry Gregson-Williams,2004,Domino,2005.0,,Main Title Man On Fire,harry gregson-williams
430114,430114,892274,321239,Pencil Full Of Lead (Radio Edit),Paolo Nutini,2009,World Championship Snooker,1973.0,2015: Day 8  Part 1 (#43.39),Pencil Full of Lead,paolo nutini
430253,430253,792606,11947,Won't You Come Home Bill Bailey (2006 Remastered (LP Version),Bobby Darin,0,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell alfons kettner matthew rogers
430268,430268,461003,11947,Why Wont You,The Rogers Sisters,2006,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell alfons kettner matthew rogers
430269,430269,747629,11947,Funny What Love Can Do,Bobby Darin,1995,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell alfons kettner matthew rogers
430282,430282,339841,11947,Do You Wanna Dance,Bobby Freeman,1959,American Idol: The Search for a Superstar,2002.0,The Final Decision... But the Right One? (#3.12),What You Wont Do for Love,bobby caldwell alfons kettner matthew rogers
430383,430383,25924,496630,Waste A Little Time On Me,The Michael Stanley Band,1975,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430388,430388,252971,496630,Night Train,Paul Revere & The Raiders (featuring Mark Lindsay),1990,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430391,430391,648128,496630,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430415,430415,943037,496630,Walk Around Time,The Robert Cray Band / The Memphis Horns,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430477,430477,876772,496630,This World Is Not My Home,Jim Lauderdale/Ralph Stanley & The Clinch Mountain Boys,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430555,430555,612572,496630,You And The Night And The Music,Ray Anthony Orchestra - Big Band Swing,0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430562,430562,823523,496630,Night By Night,The Michael Stanley Band,1982,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430564,430564,200906,496630,La Prima Volta (First Time Ever I Saw Your Face),Paul Potts,2009,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430567,430567,72174,496630,Just In Time,Shirley Scott / Stanley Turrentine,1965,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,2007.0,,King of the Night Time World,paul stanley robert ezrin kim fowley m. anthony
430618,430618,940662,405030,Night Walk,Willie Bobo,1997,Danny Roane: First Time Director,2006.0,,Walk Like and Egyptian,liam sternberg willie wisely ryan perez-daple andy dick
430869,430869,406087,193953,Rock The Joint,Bill Haley And The Comets,0,Red Oaks,2014.0,Pilot (#1.1),(Si Si) Je Suis Un Rock Star,bill wyman
430875,430875,188279,193953,We're Gonna Rock We're Gonna Roll aka I Want To Rock 'n' Roll,Wild Bill Moore And His Orchestra (Vocal: Scat Man),0,Red Oaks,2014.0,Pilot (#1.1),(Si Si) Je Suis Un Rock Star,bill wyman
430893,430893,544709,204259,Liebe Und LÌ_gen,Klaus Lage Band,0,Schmidteinander,1990.0,FrÃŒ_hling (#1.3),Lieben und lÃŒ_gen,klaus lage
430895,430895,223309,199453,Walking On Sunshine,Katrina and the Waves feat. Soweto Gospel Choir,1985,S.P.U.N.G,2002.0,Ensam ÃŒ_r stark (#2.17),Walking on Sunshine,kimberley rew katrina the waves
430910,430910,387815,119505,Pal Joey: the Lady Is a Tramp,Frank Sinatra (feat. Nelson Riddle & Orchestra),0,In Melbourne Tonight,1957.0,(1969-04-16),Joey  Joey  Joey,frank loesser jonathan summers
431035,431035,489526,250211,Old Time Feeling,Johnny Cash;June Carter Cash,0,The Johnny Cash Show,1969.0,(#2.4),Pickin Time,johnny cash june carter cash
431052,431052,873011,250211,Funny How Time Slips Away,Johnny Tillotson,1995,The Johnny Cash Show,1969.0,(#2.4),Pickin Time,johnny cash june carter cash
431100,431100,302134,180153,Clap Hands,Tom Waits,1985,Peaky Blinders,2013.0,(#1.4),Clap hands,tom waits
431200,431200,10011,384417,Talking Sailor Blues,Woody Guthrie & Jack Elliott,0,Captain Calamity,1936.0,,A Drunken Sailor,jack stern harry tobias george houston
431314,431314,928738,227479,I Get Lifted 2,Paul Johnson,0,Studio 60 on the Sunset Strip,2006.0,Pilot (#1.1),Side 2 Side,paul beauregard darnell carlton jordan houston three 6 mafia
431356,431356,914477,227479,WEST SIDE STORY - America,Helen Hobson / Crouch End Festival Chorus / City of Prague Philharmonic Orchestra / Paul Bateman,0,Studio 60 on the Sunset Strip,2006.0,Pilot (#1.1),Side 2 Side,paul beauregard darnell carlton jordan houston three 6 mafia
431388,431388,379551,227479,Saturday Night Fish Fry - Parts 1 & 2 (Digitally Remastered),Louis Jordan & His Tympany Five,0,Studio 60 on the Sunset Strip,2006.0,Pilot (#1.1),Side 2 Side,paul beauregard darnell carlton jordan houston three 6 mafia
431447,431447,86314,227140,Dance (Disco Heat) / You Make Me Feel (Mighty Real),Thelma Houston,0,Strictly Come Dancing,2004.0,Week 2 (#12.4),I Wanna Dance with Somebody (Who Loves Me),george merrill shannon rubicam whitney houston
431625,431625,27985,416643,If I Get Lucky,The Johnny Shines Blues Band,2002,Distant Thunder,1988.0,,Once We Get Started,michael watson johnny elkins nadirah ali
431760,431760,894101,416643,Let's Get The Show On The Road,The Michael Stanley Band,1992,Distant Thunder,1988.0,,Once We Get Started,michael watson johnny elkins nadirah ali
431802,431802,61456,81545,Last Day On Earth,Pink Turns Blue,2007,Ellen: The Ellen DeGeneres Show,2003.0,Claire Danes/Andy Grammer & Allison Holker (#13.15),Todays the Day,pink
431869,431869,138637,448614,Sun Ray Colors and Rainbow Images,Wadada Leo Smith and Adam Rudolph,0,Gameshow,2009.0,,Colors,april smith
431961,431961,118491,418523,Ederlezi,Vaska Jankovska,0,Dom za vesanje,1988.0,,Ederlezi,vaska jankovska
432271,432271,154465,237268,Good Morning Little School Girl ( LP Version ),The Paul Butterfield Blues Band,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
432273,432273,379037,237268,Rocket Man (I Think It's Going To Be A Long_ Long Time),Elton John,1976,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
432350,432350,911143,237268,My Sweet Girl,John Hiatt,1997,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
432371,432371,385847,237268,Younger Girl [Live],John Sebastian,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
432460,432460,141196,237268,Little Girl,John Mayall & The Bluesbreakers / Eric Clapton,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
432474,432474,683417,237268,You're Going To Lose That Girl,The Beatles Revival Band,0,The Beatles Anthology,1995.0,,Youre Going to Lose That Girl,john lennon paul mccartney the beatles
432493,432493,922803,503303,Unstoppable,Keaton Simons,2008,Knuckle Draggers,2009.0,,Unstoppable,keaton simons
432494,432494,891796,206523,Sonna no Kini Shinai (Rearrange Version),Rie Tomosaka,0,Seton DÃŒÂ«butsuki Risu no bannÃŒÂ¢,1979.0,,Hickory no Ki no Mi,rie asakura
432583,432583,399960,223077,Song in the Sky to Soothe the Soul,Work Out Music,0,SpongeBob SquarePants,1999.0,SpongeBob Meets the Strangler/Pranks a Lot (#3.20),SpongeBob SquarePants Theme Song,stephen hillenburg derek drymon hank smith music patrick pinney
432597,432597,860302,223077,Ecology Song  (LP Version),Stephen Stills,1971,SpongeBob SquarePants,1999.0,SpongeBob Meets the Strangler/Pranks a Lot (#3.20),SpongeBob SquarePants Theme Song,stephen hillenburg derek drymon hank smith music patrick pinney
432652,432652,72003,223077,Freedom Song,Wadada Leo Smith,0,SpongeBob SquarePants,1999.0,SpongeBob Meets the Strangler/Pranks a Lot (#3.20),SpongeBob SquarePants Theme Song,stephen hillenburg derek drymon hank smith music patrick pinney
432717,432717,5223,493877,Um Gosto De Sol,Milton Nascimento,1972,Jorge  um Brasileiro,1988.0,,Jorge  Um Brasileiro,tÃŒÂ¼lio mourÃŒÂ£o ronaldo bastos milton nascimento
432778,432778,753174,523583,A Rufino de los Reyes. Cuando Triana se va. Busco tu pelo negro. Una madrugÌÁ de mayo,Miguel de los Reyes - JosÌ© Manuel RoldÌÁn,0,Los mÃŒÃnagers,2006.0,,Tu canciÃŒ_n,miguel ÃŒÂngel varela ana villa juanjo valmorisco juan maya
432794,432794,960963,523583,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,Los mÃŒÃnagers,2006.0,,Tu canciÃŒ_n,miguel ÃŒÂngel varela ana villa juanjo valmorisco juan maya
432814,432814,649954,523583,Si Tu Supieras,Miguel Y Miguel,0,Los mÃŒÃnagers,2006.0,,Tu canciÃŒ_n,miguel ÃŒÂngel varela ana villa juanjo valmorisco juan maya
432923,432923,154465,137687,Good Morning Little School Girl ( LP Version ),The Paul Butterfield Blues Band,0,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
432986,432986,881449,137687,Night People,John Cooper Clarke,1982,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433017,433017,543711,137687,The Wassail Song; Oh Come_ All Ye Faithful; Deck The Halls With Boughs Of Holly; Silent Night_ Holy Night,The Norman Luboff Choir,1956,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433019,433019,941400,137687,Oh Tannenbaum; O Holy Night; Coventry Carol,The Norman Luboff Choir,1956,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433025,433025,871241,137687,O Holy Night,The Mississippi Mass Choir,0,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433069,433069,899434,137687,O' Holy Night,John P. Kee & The New Life Community Choir,0,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433122,433122,83089,137687,Night Owl Cafe,John Sebastian,0,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433156,433156,679777,137687,Hello My Good Friend (LP Version),John Elefante,0,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433158,433158,847838,137687,Black Night,Willie Nelson / Dr. John,2000,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433218,433218,252971,137687,Night Train,Paul Revere & The Raiders (featuring Mark Lindsay),1990,Levenslied,2011.0,(#2.2),Good Night,john lennon paul mccartney tijn docter hans dagelet choir
433319,433319,331351,154945,New York City Is Waiting,BjÌ¦rn Skifs,2004,Miss Austria 2009,2009.0,(#1.2),Summer Night City,benny andersson bjÃŒÂ¦rn ulvaeus abba
