song_id,track_id,title,artists,song,year,episode,episode_year
540844.0,142347.0,Louis Therouxs Weird Weekends,david bowie,Space Oddity (Demo),2009.0,UFOs (#1.2),1998.0
541536.0,716802.0,Walk the Line,red arnall+joaquin phoenix,Cocaine Blues,2005.0,,2005.0
541671.0,225129.0,Stargate SG-1,joel goldsmith+david arnold,Main Title,1966.0,Ascension (#5.3),1997.0
541671.0,225340.0,Stargate SG-1,joel goldsmith+david arnold,Main Title,1966.0,One False Step (#2.19),1997.0
541671.0,225605.0,Stargate: Atlantis,Jerry Goldsmith,Main Title,1966.0,The Hive (#2.11),2004.0
541671.0,224953.0,Star Trek: Voyager,jerry goldsmith+jay chattaway,Star Trek: Voyager - Main Title,1966.0,Latent Image (#5.11),1995.0
541671.0,224906.0,Star Trek: Voyager,jerry goldsmith+jay chattaway,Star Trek: Voyager - Main Title,1966.0,Death Wish (#2.18),1995.0
541825.0,463487.0,Hansi und Hubsi,jack johnson,Taylor,2003.0,,2012.0
542154.0,600743.0,Running with Scissors,music traditional+ernst anschÌ_tz+the vince guaraldi trio,O Tannenbaum,1965.0,,2006.0
542525.0,516108.0,Les gars de la Une,samantha fox,I Surrender (To The Spirit Of The Night),1987.0,,1988.0
543785.0,422946.0,Dudley Do-Right,john sebastian+steve tyrell+david morgan+rosemary butler+edie lehmann,Did You Ever Have To Make Up Your Mind [Live],0.0,,1999.0
544149.0,258983.0,The Office,leonard l. capizzi+bobby pickett+the crypt-kickers,Monster Mash,1986.0,Costume Contest (#7.6),2005.0
544149.0,268754.0,The Simpsons,leonard l. capizzi+bobby pickett,Monster Mash,1986.0,The Great Wife Hope (#21.3),1989.0
544334.0,531184.0,Making Xanadu: The Musical Fantasy Movie,olivia newton-john,Magic (Live At The Sydney Opera House),0.0,,1980.0
544709.0,204259.0,Schmidteinander,Klaus Lage Band,Lieben und lÌ_gen,0.0,FrÌ_hling (#1.3),1990.0
545660.0,443880.0,Fox Hunt,Dick Dale and his Del-Tones,The Wedge,1963.0,,1996.0
547355.0,482560.0,Il giorno + bello,Johannes Brahms / Gerhard Kanzian / Ed Lewis,HUNGARIAN DANCE No.3,0.0,,2006.0
547355.0,729859.0,You Cant Take It with You,Johannes Brahms / Gerhard Kanzian / Ed Lewis,HUNGARIAN DANCE No.3,0.0,,1938.0
547637.0,730283.0,Youre Gonna Miss Me,Roky Erickson and The Explosives,Creature With the Atom Brain (Live),0.0,,2005.0
548628.0,384001.0,Canned Feud,raymond scott,Huckleberry Duck,1992.0,,1951.0
548704.0,404424.0,Dance of Love,jefferson airplane,The Last Wall of the Castle,1967.0,,1974.0
548813.0,510796.0,Lammbock,kings of convenience,Summer On The West Hill,2001.0,,2001.0
549342.0,191671.0,Rage,jimmy page+led zeppelin,Dazed And Confused  (Album Version),1969.0,Run the Jewels Guest Program Rage,1987.0
549498.0,462219.0,Half Baked,neal hefti,Batman Theme,1966.0,,1998.0
550864.0,636020.0,Suture,merle kilgore+june carter cash+johnny cash,Ring of Fire,2008.0,,1993.0
550864.0,716839.0,Walk the Line,june carter cash+merle kilgore+joaquin phoenix+reese witherspoon,Ring of Fire,2008.0,,2005.0
551253.0,576545.0,Piedras verdes,tonino carotone,Me cago en el amor,1999.0,,2001.0
552971.0,530005.0,Mafia II,frankie lymon+the teenagers+morris levy,Im NOT A JUVENILE DELINQUENT,0.0,,2010.0
553868.0,657403.0,The Dukes of Hazzard,jim fox+dale peters+joe walsh+james gang,Funk #49,1970.0,,2005.0
555949.0,47592.0,Cold Case,new order,Bizarre Love Triangle (The Crystal Method Extended Mix),2006.0,Offender (#4.19),2003.0
556417.0,481174.0,I  Robot,stevie wonder,Superstition,1972.0,,2004.0
556417.0,307326.0,Turn Back Time: The Family,stevie wonder,Superstition,1972.0,The 1970s (#1.5),2012.0
556417.0,478430.0,I Am Legend,stevie wonder,Superstition,1972.0,,2007.0
556823.0,726769.0,Wonderland,terry reid,Faith to Arise,1995.0,,2003.0
557006.0,4675.0,90210,Plain White T's,Gimme A Chance,2006.0,Between a Sign and a Hard Place (#1.20),2008.0
558425.0,388874.0,Charly GarcÌ_a: El Concierto SubacuÌÁtico,charly garcÌ_a,El amor espera,2002.0,,2010.0
558522.0,374483.0,Bossa Nova,eumir deodato,Juan's Theme,2000.0,,2000.0
560808.0,581069.0,Posledniy uik-end,seryoga,Kukla (Bounce Mix),0.0,,2005.0
560938.0,534169.0,Marley,Bob Marley & The Wailers,Could You Be Loved,1995.0,,2012.0
562888.0,526843.0,Luger,brian wilson+tony asher+the beach boys,God Only Knows (Sax Solo),0.0,,1981.0
563162.0,97679.0,Glastonbury 2010,vampire weekend,White Sky,2010.0,,2010.0
563319.0,254961.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,(#5.79),1962.0
563319.0,254416.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,(#1.46),1962.0
563319.0,254419.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,(#1.49),1962.0
563319.0,254422.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,(#1.66),1962.0
563319.0,254794.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,(#5.120),1962.0
563319.0,255695.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,Show No. 93 (#1.93),1962.0
563319.0,255577.0,The Match Game,Bert Kaempfert And His Orchestra,A Swingin Safari (The Theme of The Match Game),2003.0,Kitty Carlisle & Milt Kamen (#1.85),1962.0
564531.0,440168.0,First Comes Courage,edvard grieg,Peer Gynt Suite No. 1  Op. 46  4th Movement (In the Hall of the Mountain King),0.0,,1943.0
565019.0,354916.0,Au revoir mon amour,charles borel-clerc+maurice chevalier,Ah ! Si vous connaissiez ma poule,0.0,,2011.0
565506.0,537770.0,Melba,wolfgang amadeus mozart,Mozart: Le Nozze di Figaro: Voi che sapete_ che cosa e amor,0.0,,1953.0
565521.0,151860.0,MemÌ_ries de la tele,los inhumanos,QuÌ© difÌ_cil es hacer el amor en un Simca 1000,0.0,(#5.22),2007.0
566199.0,543187.0,Modulations,sand (j. richards+tim wright),The Desperate Kingdom Of Love,2008.0,,1998.0
566825.0,217726.0,So You Think You Can Dance,sting+the police,King of Pain,1983.0,Top 8 (#1.9),2005.0
567162.0,377463.0,Britains Favourite Christmas Songs,mike oldfield,In Dulce Jubilo,1975.0,,2011.0
567974.0,566069.0,One Night to Remember with Seal,seal,State Of Grace (Album Version),1998.0,,2005.0
570972.0,355957.0,Away We Go,antonio vivaldi+royal philharmonic orchestra,The Four Seasons Spring Violin Concerto in E. Allegro,1989.0,,2009.0
571782.0,174007.0,One Tree Hill,eric woolfson+alan parsons+the alan parsons project,Sirius,1982.0,The Worst Day Since Yesterday (#3.8),2003.0
575669.0,661745.0,The Girl Cant Help It,little richard,The Girl Can't Help It,1956.0,,1956.0
576144.0,87707.0,Fan-Made Music Videos,ryan key+yellowcard,View From Heaven (Live) (Sessions@AOL),2004.0,View from Heaven (#7.2),2000.0
577289.0,431375.0,Entre vÌ_as,mercromina,DE VUELTA A CASA,1995.0,,1995.0
577361.0,44359.0,Chappelles Show,dead prez,It's Bigger Than Hip Hop (featuring Tahir and People's Army),2000.0,(#2.8),2003.0
578694.0,694717.0,This Is 40,edward van halen+alex van halen+michael anthony+david lee roth+van halen+arrangement with warner music group film+tv licensing,Little Guitars (Intro) (Album Version),1982.0,,2012.0
578781.0,226352.0,Stars in Their Eyes,mike rutherford+b.a. robertson+les short,The Living Years,1988.0,Live Grand Final 1997 (#8.13),1990.0
580169.0,330229.0,50/50,roy orbison+joe melson,Crying,1962.0,,2011.0
580491.0,508619.0,La nouvelle gÌ©nÌ©ration chante Goldman,jean-jacques goldman+amel bent+soprano,Quand La Musique Est Bonne (Live),1991.0,,2013.0
580764.0,237202.0,The Beatles Anthology,clarence quick+the del vikings,Come Go with Me,1957.0,,1995.0
581327.0,397565.0,Confessions of a Sorority Girl,fats domino+david bartholomew+roy hayes+sheryl crow,I'm Gonna Be a Wheel Someday,1985.0,,1994.0
581423.0,2443.0,3 lbs.,train,Calling All Angels,2003.0,,2006.0
582237.0,90229.0,Folk Britannia,leadbelly+the weavers,Goodnight Irene,0.0,Ballads and Blues (#1.1),2006.0
582669.0,588223.0,Radiofreccia,iggy pop,The Passenger,1977.0,,1998.0
584823.0,696100.0,Three to Five & Glassy,p.i.c.,Esperanza,2000.0,,2007.0
586637.0,391542.0,Christmas Tree of Might,hironobu kageyama,Cha-La Head-Cha-La (2005 Version Instrumental/DRAGON BALL Z Opening Theme),0.0,,2010.0
586637.0,75574.0,Dragon Ball Z: Doragon bÌ«ru zetto,chiho kiyooka+hironobu kageyama,Cha-La Head-Cha-La (2005 Version Instrumental/DRAGON BALL Z Opening Theme),0.0,SusamajÌ¨ hakuryoku!! Mita ka  GokÌÈ no furu pÌ¢wÌ¢ (#1.69),1989.0
589699.0,521340.0,Lizzie Borden Took an Ax,dan auerbach+patrick j. carney+the black keys,Psychotic Girl,2004.0,,2014.0
589980.0,428714.0,Elisa,sara jackson-holman,Feel It Coming,2008.0,,2015.0
591068.0,645893.0,The Adventures of Rocky & Bullwinkle,Simon & Garfunkel,America,1968.0,,2000.0
591588.0,539069.0,Metal: A Headbangers Journey,rush,Working Man,0.0,,2005.0
592970.0,372067.0,Blue in the Face,paula cole,Suwannee Jo (Album Version),0.0,,1995.0
593519.0,649962.0,The Blind Side,nick drake+the books+josÌ© gonzÌÁlez,' Cello Song,0.0,,2009.0
594478.0,492065.0,Jimi Hendrix at the Isle of Wight,jimi hendrix,Purple Haze,1969.0,,1991.0
595301.0,418359.0,Dolly in Concert,otis blackwell+jack hammer+dolly parton+her band,Great Balls of Fire,1979.0,,1983.0
595716.0,504363.0,Kung Pow: Enter the Fist,dean ween+gene ween+ween,Ocean Man (LP Version),0.0,,2002.0
596718.0,161123.0,Music Scene,marvin junior+johnny funches+the dells,Oh What a Night,1962.0,(#1.3),1969.0
597177.0,384224.0,Caos calmo,rufus wainwright,Cigarettes and Chocolate Milk,2001.0,,2008.0
597799.0,136597.0,Later... With Jools Holland,noel gallagher+oasis,Who Feels Love?,0.0,Later... Presents Oasis,1992.0
597799.0,196824.0,Rock in Rio,noel gallagher+oasis,Who Feels Love?,0.0,(2001-01-14),1985.0
597799.0,303260.0,Top of the Pops,noel gallagher+oasis,Who Feels Love?,0.0,(2000-04-21),1964.0
597799.0,562307.0,Oasis: Familiar to Millions,noel gallagher+oasis,Who Feels Love?,0.0,,2000.0
599174.0,267030.0,The Shield,julieta venegas,Salvavidas,2000.0,Throwaway (#1.9),2002.0
600338.0,540254.0,Middle of Nowhere,ferraby lionheart,Won't Be Long,2006.0,,2008.0
601631.0,188886.0,Punklandia,steve jones+glen matlock+paul cook+john lydon+the sex pistols,Pretty Vacant (Guitar Hero Version),0.0,Vaatteet on mun aatteet (#1.1),2008.0
602091.0,134668.0,Late Night with Jimmy Fallon,andrew gold+the roots,Lonely Boy,1992.0,(#2.183),2009.0
602517.0,450622.0,Get Girls Alouds Style,girls aloud,See the Day,2005.0,,2007.0
603374.0,343691.0,All I Want for Christmas,lloyd price,Stagger Lee,1958.0,,1991.0
604017.0,138292.0,Lie to Me,mark lanegan,Kingdoms Of Rain (Album),1994.0,Truth or Consequences (#2.2),2009.0
604319.0,259360.0,The Oprah Winfrey Show,kenny rogers+dolly parton+oprah winfrey,The Gambler,1978.0,(2010-05-21),1986.0
606990.0,467209.0,Heavy Petting,henry glover+lois mann+hank ballard+the midnighters  (as hank ballard+the midnighters),Annie Had a Baby,1993.0,,1989.0
612839.0,199137.0,Rude Tube,pete bellotte+keith forsey+harold faltermeyer+donna summer,Hot Stuff,1979.0,World Wide Weird (#8.6),2008.0
612839.0,30566.0,Big Brother,pete bellotte+harold faltermeyer+keith forsey+donna summer,Hot Stuff,1979.0,,2000.0
614254.0,244743.0,The Fosters,john swanson,Hark the Herald Angels Sing,0.0,Christmas Past (#2.11),2013.0
615936.0,109834.0,Him & Her,eddy grant,Electric Avenue,1982.0,The Argument (#1.6),2010.0
615967.0,188705.0,Psych,bert berns+bob feldman+jerry goldstein+richard gottehrer+bow wow wow,I Want Candy (Razed In Black Remix),2006.0,Meat Is Murder  But Murder Is Also Murder (#2.6),2006.0
616860.0,241741.0,The Darling Buds of May,paul vance+lee pockriss+brian hyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,1960.0,Stranger at the Gates: Part 1 (#2.3),1991.0
620289.0,212001.0,Showboaters,brian wilson+mike love+karl mullen+martin whiteley+claudia luke-taylor,Good Vibrations,1984.0,(#1.6),2011.0
620606.0,394231.0,Club Dread,toots hibbert+toots+the maytals,Funky Kingston,1973.0,,2004.0
621071.0,256163.0,The Mike Douglas Show,richard rodgers+nelson eddy+gale sherwood,Shall We Dance?,1993.0,(1966-10-19),1961.0
621477.0,279120.0,The Tonight Show with Jay Leno,stevie wonder+the tonight show band,Higher Ground,1973.0,(#21.115),1992.0
621693.0,613385.0,Shot,andrew eldritch+the sisters of mercy,1959,1987.0,,1988.0
625289.0,103501.0,Greys Anatomy,Angus & Julia Stone,Draw Your Swords,2010.0,Suicide Is Painless (#6.18),2005.0
626042.0,167342.0,Nitro Circus,jello biafra+east bay ray+the dead kennedys,Police Truck,1980.0,Home Sweet Home (#1.5),2009.0
627968.0,235292.0,The A-Team,boy george+jon moss+mikey craig+roy hay+culture club,God Thank You  Woman,1986.0,Cowboy George (#4.16),1983.0
628572.0,672261.0,The Magnificent Eleven,elmer bernstein,Theme from The Magnificent Seven,0.0,,2012.0
630088.0,28776.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,(Re) ComeÌ¤os (#3.165),2013.0
630088.0,28793.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,A Falta que AlguÌ©m nos Faz (#3.121),2013.0
630088.0,28856.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,Amor de Guerra (#1.15),2013.0
630088.0,28977.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,E Se... (#1.19),2013.0
630088.0,29031.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,HÌÁ que Zelar pelos Nossos (#4.12),2013.0
630088.0,29291.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,Rimas ForÌ¤adas (#4.171),2013.0
630088.0,29300.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,Se NÌ£o HÌÁ Ìgua  Vai ao Fundo (#4.22),2013.0
630088.0,29392.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,Valor de Mercado (#4.97),2013.0
630088.0,29145.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,O Dia das ConfissÌµes (#2.11),2013.0
630088.0,29408.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,Xeque-Mate (#3.24),2013.0
630088.0,29133.0,Bem-Vindos a Beirais,antÌ_nio variaÌ¤Ìµes+humanos,Muda de Vida,2004.0,O Anjo de Beirais (#1.99),2013.0
631124.0,301557.0,Top of the Pops,eddy grant,Can't Get Enough Of You,0.0,(1981-04-09),1964.0
632456.0,381032.0,By Dawn,ozzy osbourne+randy rhoads+bob daisley+arrangement with sony music licensing,Mr. Crowley,1980.0,,2011.0
632548.0,210580.0,Shindig!,jerry leiber+mike stoller+willy nelson,Hound Dog,2002.0,(#1.34),1964.0
632976.0,642556.0,Thank You for Smoking,hoyt axton+kenneth ramsey+the kingston trio,Greenback Dollar,1963.0,,2005.0
634424.0,560196.0,Nothing Personal,jim lea+slade,Coz I Luv You,1971.0,,1995.0
634453.0,33187.0,Boardwalk Empire,art hickman+harry williams+vince giordano+his nighthawks orchestra  (as vince giordano+the nighthawks),Rose Room,0.0,A Return to Normalcy (#1.12),2010.0
635715.0,88401.0,Festival Internacional de la CanciÌ_n de ViÌ±a del Mar,jorge gonzÌÁlez+los prisioneros,Muevan las industrias,1986.0,ViÌ±a 1991: Noche 4,1963.0
636223.0,469682.0,Hick,tommy james+peter p. lucia jr.+joan jett+the blackhearts+arrangement with blackhearts records group+inc.,Crimson And Clover (Reprise),1991.0,,2011.0
636244.0,177651.0,Parenthood,bob dylan,Forever Young,1974.0,Damage Control (#2.11),2010.0
639705.0,61326.0,Dawsons Creek,beth nielsen chapman,Say Goodnight (Edited Version),0.0,...Must Come to an End (#6.24),1998.0
639844.0,643581.0,The 10 Faces of Michael Jackson,michael jackson+rod temperton,Thriller,1982.0,,2015.0
640335.0,53272.0,Curb Your Enthusiasm,georges bizet,Carmen Suite: Gipsy Dance,0.0,The Car Pool Lane (#4.6),2000.0
640486.0,448478.0,Game 6,albert von tilzer+curtis stigers,Take Me Out to the Ball Game,2004.0,,2005.0
643141.0,667641.0,The Joy of the Single,barry mann+cynthia weil+the animals,We've Gotta Get Out Of This Place,1965.0,,2012.0
646260.0,239836.0,The Bobby Goldsboro Show,curtis mayfield,If I Were A Child Again (Live in Chicago),0.0,(1973-12-15),1973.0
648004.0,76769.0,Dream Girl of 67,percy faith,Pretty Girl (The Theme of The Dream Girl of 1967),0.0,The Dream Girl of 1967 Pageant (#1.271),1966.0
651502.0,524403.0,Louisiana,jimmie davis+ekko wheland+lee blastic,There's a New Moon Over My Shoulder,1944.0,,1947.0
651540.0,166304.0,New Tricks,Neil Norman And His Cosmic Orchestra,The James Bond Theme,0.0,Shadow Show (#6.4),2003.0
651861.0,367127.0,Big Eden,aubrey freeman+skeeter davis,Optimistic,1995.0,,2000.0
652267.0,297112.0,Todds Pop Song Reviews,soulja boy+james scheffer+david siegel+sammie bush,Kiss Me Thru the Phone,2009.0,Top Ten Worst Hit Songs of 2009 (#2.30),2009.0
654391.0,129860.0,Knight Rider,juice newton,Love's Been A Little Bit Hard On Me,1982.0,The Topaz Connection (#1.16),1982.0
654650.0,464803.0,Harry Chapin: The Final Concert,harry+sandy chapin+harry chapin,Cats in the Cradle,2010.0,,1981.0
657024.0,713588.0,Vidas en vivo,pedro guerra,Siete puertas,1997.0,,2008.0
658119.0,683245.0,The Search for Robert Johnson,son house,Death Letter Blues,1993.0,,1992.0
658428.0,65230.0,Deixa-me Amar,pÌ_lo norte,Um caso raro,0.0,(#1.119),2007.0
658428.0,66540.0,Deixa-me Amar,pÌ_lo norte,Um caso raro,0.0,(#1.237),2007.0
658428.0,66710.0,Deixa-me Amar,pÌ_lo norte,Um caso raro,0.0,(#1.26),2007.0
659050.0,626709.0,Spotswood,chris kenner+david bartholomew+billy thorpe,Sick and Tired,1996.0,,1992.0
659199.0,105058.0,Ha-Chet VeOnsho,rammstein,Mein Herz Brennt,2001.0,,2002.0
659224.0,217966.0,So You Think You Can Dance,florence welch+isabella summers+florence+the machine,Dog Days Are Over (Demo),2009.0,Top Three Perform (#7.22),2005.0
659730.0,467121.0,Heavy,gram parsons+david z.+evan dando,How Much I've Lied,1973.0,,1995.0
660987.0,579947.0,Pop Gear,chuck willis+billie davis,Whatcha Gonna Do,0.0,,1965.0
661552.0,402791.0,D.O.A.,x-ray spex,Oh Bondage_ Up Yours!,1978.0,,1980.0
661732.0,302385.0,Top of the Pops,boyzone,Key to My Life,1995.0,(1995-04-27),1964.0
663657.0,456669.0,Gran Turismo 4,johann pachelbel,Canon In D Major,1977.0,,2004.0
663657.0,603420.0,Sanctuary,johann pachelbel,Canon in D major,1977.0,,2008.0
663657.0,146443.0,Mad,johann pachelbel,Canon In D Major,1977.0,Twilight: Staking Dawn/Cookie Blue (#2.16),2010.0
663703.0,382585.0,Cake,l. valentine+n. king+magneta lane,The Constant Lover,2004.0,,2005.0
664960.0,422955.0,Due Date,andrew stockdale+wolfmother,New Moon Rising,2009.0,,2010.0
665329.0,410531.0,Demonlover,alison goldfrapp+will gregory+goldfrapp,Lovely Head,2000.0,,2002.0
666925.0,113241.0,House M.D.,keith reid+gary brooker+procol harum,A Whiter Shade of Pale,1967.0,Black Hole (#6.15),2004.0
667635.0,236264.0,The Andy Williams Show,Henry Mancini & His Orchestra,Moon River,1961.0,(#5.1),1962.0
667635.0,236260.0,The Andy Williams Show,Henry Mancini & His Orchestra,Moon River,1961.0,,1962.0
667635.0,71098.0,Direktion City,Henry Mancini & His Orchestra,Moon River,1961.0,Auf Freiers FÌ_ÌÙen (#2.6),1976.0
667635.0,612471.0,Shielas Payoff,Henry Mancini & His Orchestra,Moon River,1961.0,,1977.0
667635.0,249282.0,The Inspector Lynley Mysteries,Henry Mancini & His Orchestra,Moon River,1961.0,A Traitor to Memory (#3.2),2001.0
667635.0,574863.0,Permanent Record,Henry Mancini & His Orchestra,Moon River,1961.0,,1988.0
667635.0,455750.0,Goodbye  Columbus,Henry Mancini & His Orchestra,Moon River,1961.0,,1969.0
667808.0,300103.0,Top of the Pops,rod stewart+carmine appice+duane hitchings,Da Ya Think I'm Sexy?,1998.0,(1978-11-30),1964.0
669211.0,194459.0,Remember When...,glenn miller,Don't Sit Under The Apple Tree,1969.0,The Birds and the Bees,1981.0
669448.0,277060.0,The Tonight Show with Jay Leno,tom gabel+james bowman+andrew seward+george rebelo+against me!,I Was A Teenage Anarchist (Album Version),0.0,(#18.68),1992.0
670566.0,240768.0,The Cleaner,magnolia electric co.,Lonesome Valley (from Nashville Moon),0.0,Chaos Theory (#1.4),2008.0
671182.0,223603.0,SpongeBob SquarePants,johnny pearson,Graveyard,0.0,Wet Painters/Krusty Krab Training Video (#3.10),1999.0
671826.0,97745.0,Glastonbury 2015,Kenny G featuring Burt Bacharach,Alfie,0.0,Burt Bacharach (#1.11),2015.0
671826.0,99222.0,Glee,burt bacharach+hal david+naya rivera,Alfie,0.0,What the World Needs Now (#6.6),2009.0
672374.0,211394.0,Shindig!,gerry marsden+gerry+the pacemakers,Instrumental Intro - Ferry Cross the Mersey (Live),0.0,(#2.6),1964.0
673130.0,36678.0,Britains Got Talent,chris kenner+wilson pickett,Land of a Thousand Dances,1966.0,2016: Auditions 1 (#10.1),2007.0
674208.0,298275.0,Top Gear,r.e.m.,Everybody Hurts (Live) (Athens_ GA '92),0.0,Botswana Special (#10.4),2002.0
674378.0,13138.0,Amor & Sexo,waldick soriano+mariana santos,Eu NÌ£o Sou Cachorro NÌ£o / Quireria,0.0,Fossa (#7.7),2009.0
674606.0,83525.0,Entourage,pop levi,Dita DimonÌ©,2008.0,Security Briefs (#6.9),2004.0
674615.0,536909.0,Medicine for Melancholy,the answering machine,Lightbulbs,2009.0,,2008.0
676171.0,555614.0,New York  I Love You,jerome kern+the michael rose orchestra,The Way You Look Tonight,0.0,,2008.0
676519.0,281645.0,The Vampire Diaries,low vs diamond,Wasted,0.0,The Departed (#3.22),2009.0
678736.0,48664.0,Como uma Onda,maroon 5,Sunday Morning,2002.0,,2004.0
680787.0,242621.0,The Dodge Dancing Party,irving berlin+norma zimmer  with mens chorus,God Bless America,1988.0,Veterans Day Show (#15.11),1955.0
681328.0,390351.0,Chikara JoshiMania Night III,rob halford+k.k. downing+glenn tipton+judas priest,Electric Eye,1982.0,,2011.0
682819.0,491745.0,Jet Lag,manuel esperÌ_n+gÌ_mez urquiza+los panchos,Flor de azalea,0.0,,2011.0
683417.0,237268.0,The Beatles Anthology,john lennon+paul mccartney+the beatles,You're Going To Lose That Girl,0.0,,1995.0
683714.0,300342.0,Top of the Pops,bernard edwards+nile rodgers+sister sledge,He's The Greatest Dancer,1979.0,(1979-04-12),1964.0
683895.0,284377.0,The West Wing,johann sebastian bach,Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,0.0,Abu el Banat (#5.9),1999.0
684531.0,691737.0,The Wizard,maurice starr+new kids on the block, (Youve Got It) The Right Stuff,1988.0,,1989.0
684581.0,500347.0,Kids in the Hall: Brain Candy,liz phair,Six Dick Pimp,1996.0,,1996.0
685530.0,317075.0,Welcome to the 80s,cabaret voltaire,Kino (5),1992.0,Gothic  Industrial und Black Metal (#1.5),2009.0
685657.0,439346.0,Final Destination,jane siberry+arrangement with warner special products,All The Candles in the World (LP Version),1993.0,,2000.0
685722.0,570614.0,Panic,silversun pickups,Panic Switch (UK edit),0.0,,2014.0
686826.0,528253.0,Machiavellian Boys,beastie boys,An Open Letter to NYC,2004.0,,2004.0
686904.0,235241.0,The 4400,irving berlin+diana krall,Let's Face The Music And Dance,1999.0,The Truth and Nothing But the Truth (#4.4),2004.0
687265.0,392582.0,Cirque du Freak: The Vampires Assistant,mick harvey+nick cave+thomas wydler+the bad seeds,Red Right Hand,1994.0,,2009.0
690355.0,562532.0,Oasis: Past  Present  and Forever,noel gallagher+oasis,Supersonic,0.0,,1995.0
690514.0,423449.0,Duplex,gary kemp+spandau ballet,TRUE,1983.0,,2003.0
690682.0,93390.0,Fringe,jan hammer,Miami Vice Theme,1985.0,The Box (#3.2),2008.0
690709.0,237994.0,The Betty Hutton Show,leroy carr+betty hutton,New How Long How Long Blues - Part 2,0.0,Goldie Without Men (#1.29),1959.0
690906.0,656447.0,The Dictator,ali hassan kuban,Habibi,1997.0,,2012.0
690975.0,299929.0,Top of the Pops,jeffrey guishard+paul phillips+hi-tension,The British Hustle,1978.0,(1978-08-31),1964.0
692227.0,542958.0,Mob Job,joe walsh+joe vitale+rocke grace+kenny passarelli,Rocky Mountain Way,1973.0,,1974.0
694996.0,537654.0,Meine verrÌ_ckte tÌ_rkische Hochzeit,kevin rowland+james paterson+kevin adams+dexys midnight runners,Come On Eileen,1982.0,,2006.0
694996.0,171495.0,One Hit Wonderland,kevin rowland+james paterson+kevin adams+dexys midnight runners,Come On Eileen,1982.0,Come on Eileen (#1.4),2012.0
695895.0,174885.0,OperaciÌ_n triunfo,alejandro sanz+manuel carrasco+miguel nÌÁndez,Amiga mÌ_a (uplugged),2001.0,(#2.11),2001.0
697098.0,258389.0,The O.C.,mates of state+jason schwartzman+jacques brautbar+sam farrar+alex greenwald,California (Album Version),0.0,The Chrismukk-huh? (#4.7),2003.0
697920.0,230017.0,Supernatural,warren zevon+leroy marinell+waddy wachtel,Werewolves Of London (2007 Remastered Live LP Version),2007.0,Paper Moon (#10.4),2005.0
698232.0,81480.0,Ellen: The Ellen DeGeneres Show,dolly parton,Light of a Clear Blue Morning,1977.0,(2004-05-20),2003.0
698968.0,4563.0,90210,daniel lemma,Keeps Getting Better,2007.0,A Trip to the Moon (#2.9),2008.0
701616.0,79247.0,EastEnders,leona lewis,Happy,2009.0,(2012-05-22),1985.0
701735.0,299033.0,Top of the Pops,elton john,Crazy Water,1976.0,(1977-03-10),1964.0
702210.0,149494.0,Mary Tyler Moore,sonny curtis,Love Is All Around (The Mary Tyler Moor Show Theme),0.0,The Good-Time News (#3.1),1970.0
702210.0,149488.0,Mary Tyler Moore,sonny curtis,Love Is All Around (The Mary Tyler Moor Show Theme),0.0,The Courtship of Marys Fathers Daughter (#3.15),1970.0
702210.0,149438.0,Mary Tyler Moore,sonny curtis,Love Is All Around (The Mary Tyler Moor Show Theme),0.0,Murray Ghosts for Ted (#7.20),1970.0
702281.0,491542.0,Jersey Boys,bill crandall+thomas austin+bob gaudio+bill dalton+the royal teens,Short Shorts,1986.0,,2014.0
702281.0,232233.0,Tamori kurabu,the royal teens,Short Shorts,1986.0,Rocket Stove,1982.0
