,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
8903,8903,453218,65463,Saia Indiscreta,FilarmÌ_nica Gil,0,Deixa-me Amar,2007.0,(#1.14),Saia indiscreta,filarmÃŒ_nica gil
8923,8923,764459,416777,You've Got A Friend (Live),Carole King with James Taylor,2009,Divas Live: An Honors Concert for VH1 Save the Music,1998.0,,Youve Got A Friend,carole king cÃŒÂ©line dion gloria estefan shania twain
8932,8932,502273,135756,What The World Needs Now Is Love,Burt Bacharach,1967,Late Show with David Letterman,1993.0,(#19.4),What the World Needs Now Is Love,burt bacharach the cbs orchestra
8941,8941,949760,381236,Old Marcus Garvey,Burning Spear,1975,Bye-Bye,1995.0,,Old Marcus Garvey,burning spear   - fullwood burning spear
8942,8942,441689,381236,Marcus Garvey,Burning Spear,1975,Bye-Bye,1995.0,,Old Marcus Garvey,burning spear   - fullwood burning spear
8943,8943,756957,298984,This Is Tomorrow,Bryan Ferry,1977,Top of the Pops,1964.0,(1977-02-10),This is Tomorrow,bryan ferry
8948,8948,177889,18102,You Can't Always Get What You Want,The Rolling Stones,1969,Atop the Fourth Wall,2008.0,Ultimates 3 # 3 and 4 (#3.5),You Cant Always Get What You Want,mick jagger keith richards the rolling stones
8971,8971,378203,451975,Desire To Fire (Album Version),Machine Head,0,Ginger Snaps,2000.0,,Desire To Fire,robb flynn machine head
9024,9024,867405,504627,Dream Lover,Bobby Darin,1959,Kustom Kar Kommandos,1970.0,,Dream Lover,bobby darin the paris sisters
9043,9043,602091,134668,Lonely Boy,Andrew Gold,1992,Late Night with Jimmy Fallon,2009.0,(#2.183),Lonely Boy,andrew gold the roots
9048,9048,241105,218586,Papagaio Do Futuro,Alceu ValenÌ¤a,1974,Som Brasil,2007.0,Alceu ValenÃŒÂ¤a (#3.5),Papagaio do Futuro,alceu valenÃŒÂ¤a silvÃŒÂ©rio pessoa
9050,9050,57215,345111,Latch Key Kids (Album Version),Bad Religion,1982,Along the Way,1992.0,,Latch Key Kids,greg graffin bad religion
9095,9095,746632,686820,Strange Condition,Pete Yorn,2000,The Sweetest Thing,2002.0,,Strange Condition,pete yorn arrangement with sony music licensing
9103,9103,739930,384992,That's The Way (I Like It),KC & The Sunshine Band,1975,Carlitos Way,1993.0,,Thats The Way (I Like It),harry wayne casey richard finch kc the sunshine band  (as kc the sunshine band) arrangement with warner special products
9113,9113,245990,716039,Ring Them Bells,Bob Dylan,1989,WWE Tribute for the Troops,2008.0,,Ring Them Bells,bob dylan
9143,9143,917286,598671,Any Day Now,Ronnie Milsap,1982,Ronnie Milsap: Live,2002.0,,Any Day Now,bob hilliard burt bacharach ronnie milsap
9148,9148,684581,500347,Six Dick Pimp,Liz Phair,1996,Kids in the Hall: Brain Candy,1996.0,,Six Dick Pimp,liz phair
9149,9149,663657,146443,Canon In D Major,Johann Pachelbel,1977,Mad,2010.0,Twilight: Staking Dawn/Cookie Blue (#2.16),Canon in D,johann pachelbel
9175,9175,489310,455586,Why Do I Lie? (Pants On Fire Mix),Luscious Jackson,1997,Good Will Hunting,1997.0,,Why Do I Lie?,jill cunniff luscious jackson
9210,9210,85167,164340,Big River (Featuring Johnny Cash and Waylon Jennings) (Album Version),Trick Pony (Featuring Johnny Cash and Waylon Jennings),2001,NCIS: Naval Criminal Investigative Service,2003.0,Requiem (#5.7),Big River,johnny cash
9215,9215,701735,299033,Crazy Water,Elton John,1976,Top of the Pops,1964.0,(1977-03-10),Crazy Water,elton john
9276,9276,365379,584109,Even Cowgirls Get The Blues,RODNEY CROWELL,1993,Promised Land,2012.0,,Even Cowgirls Get the Blues,rodney crowell emmylou harris  with dolly parton linda ronstadt arrangement with warner music group film tv licensing
9308,9308,923803,135774,Green River,John Fogerty,1998,Late Show with David Letterman,1993.0,(#19.46),Green River,john fogerty
9314,9314,612839,199137,Hot Stuff,Donna Summer,1979,Rude Tube,2008.0,World Wide Weird (#8.6),Hot Stuff,pete bellotte keith forsey harold faltermeyer donna summer
9316,9316,344961,629036,Folsom Prison Blues,Johnny Cash,1957,Starsky & Hutch,2004.0,,Folsom Prison Blues,johnny cash arrangement with celebrity licensing
9318,9318,149082,629036,Closing Medley: Folsom Prison Blues/I Walk The Line/Ring Of Fire/The Rebel - Johnny Yuma,Johnny Cash with The Carter Family The Statler Brothers & Carl Perkins,0,Starsky & Hutch,2004.0,,Folsom Prison Blues,johnny cash arrangement with celebrity licensing
9333,9333,957005,25417,Keep Their Heads Ringin' (LP Version) (Explicit),Dr. Dre,1995,Beavis and Butt-Head,1993.0,U.S. History (#6.3),Keep Their Heads Ringing,dr. dre
9336,9336,730682,496284,Waltz Of The Flowers From  Nutcracker,Pyotr Il'yich Tchaikovsky,0,Justice,2014.0,,Waltz of the Flowers,pyotr ilyich tchaikovsky
9345,9345,333875,83721,Stayin' Alive [Live - Las Vegas 1997] (Album Version),Bee Gees,1998,Entourage,2004.0,The Dream Team (#4.5),Stayin Alive,barry gibb robin gibb maurice gibb the bee gees
9354,9354,422335,311109,Blue Christmas,Elvis Presley,1957,Vegas,2012.0,Estinto (#1.10),Blue Christmas,billy hayes jay johnson elvis presley
9382,9382,865470,201382,Hollaback Girl,Gwen Stefani,2004,Saturday Night Live,1975.0,Ashton Kutcher/Gwen Stefani (#30.15),Hollaback Girl,gwen stefani
9388,9388,141182,687427,Send Me on My Way,Rusted Root,1992,The Theory of Flight,1998.0,,Send Me on My Way,michael glabicki jim donovan jenn wertz liz berlin rusted root
9404,9404,325479,542560,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Mission: Impossible - Rogue Nation,2015.0,,Symphony No. 3 Eroica,ludwig van beethoven
9408,9408,277117,151529,Pisando Fuerte,Alejandro Sanz,1991,MemÃŒ_ries de la tele,2007.0,(#3.30),Pisando fuerte,alejandro sanz ÃŒÃ›lex casademunt
9424,9424,628572,672261,Theme from The Magnificent Seven,Elmer Bernstein,0,The Magnificent Eleven,2012.0,,The Magnificent Seven,elmer bernstein
9429,9429,158767,693106,Blue Monk,Miles Davis & Thelonious Monk,0,Thelonious Monk: Straight  No Chaser,1988.0,,Blue Monk,thelonious monk
9432,9432,438517,45630,Space Monkeys (Album Version),The Dust Brothers,0,Chuck,2007.0,Chuck Versus Operation Awesome (#3.4),Space Monkeys,dust brothers
9493,9493,936410,230047,She Brings Me Love,Bad Company,1979,Supernatural,2005.0,Route 666 (#1.13),She Brings Me Love,bad company
9502,9502,543785,422946,Did You Ever Have To Make Up Your Mind [Live],John Sebastian,0,Dudley Do-Right,1999.0,,Did You Ever Have To Make Up Your Mind,john sebastian steve tyrell david morgan rosemary butler edie lehmann
9519,9519,85070,529146,Mr. Soul (Album Version),Neil Young,0,Made in Heaven,1987.0,,Mr. Soul,neil young buffalo springfield arrangement with warner special products
9587,9587,925335,546600,Where Are You Going,DAVE MATTHEWS BAND,2002,Mr. Deeds,2002.0,,Where Are You Going,dave matthews dave matthews band
9594,9594,434370,191660,Falling Slowly,Glen Hansard and Marketa Irglova,0,Rage,1987.0,Rage Wild Card Special III,Falling Slowly,glen hansard markÃŒÂ©ta irglovÃŒÃ the frames
9607,9607,821167,135728,Wild Night,Van Morrison,1971,Late Show with David Letterman,1993.0,(#19.31),Wild Night,van morrison the cbs orchestra
9626,9626,195356,463163,Let it Snow!,Dean Martin,0,Hanging Up,2000.0,,Let It Snow  Let It Snow  Let It Snow,jule styne dean martin
9655,9655,325479,71323,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Disneyland,1954.0,The Magnificent Rebel: Part 1 (#9.8),Bagatelle No. 25 in A Minor  Op. 59 FÃŒ_r Elise,ludwig van beethoven
9680,9680,651502,524403,There's a New Moon Over My Shoulder,Jimmie Davis,1944,Louisiana,1947.0,,Theres a New Moon Over My Shoulder,jimmie davis ekko wheland lee blastic
9691,9691,264447,571285,This Is My Heaven,Elvis Presley,1994,Paradise  Hawaiian Style,1966.0,,This Is My Heaven,bill giant bernie baum florence kaye elvis presley
9704,9704,532005,142074,These Arms Of Mine [Live Europe Version],Otis Redding,1967,Lost,2004.0,S.O.S. (#2.19),These Arms of Mine,otis redding
9709,9709,398841,78412,If I Could Turn Back The Hands Of Time,R. Kelly,1998,EastEnders,1985.0,(2000-08-29),If I Could Turn Back the Hands of Time,r. kelly
9712,9712,791460,49263,Love Will Tear Us Apart,Joy Division,1980,CopStories,2013.0,KopfschÃŒ_ssler (#1.9),Love Will Tear Us Apart,joy division
9714,9714,333262,667628,Alexander's Ragtime Band,Ethel Merman / The London Festival Orchestra / Stanley Black,1979,The Joy of Disco,2012.0,,Alexanders Ragtime Band,irving berlin ethel merman
9748,9748,17932,305901,Human Being,The New York Dolls,1974,True Detective,2014.0,Church in Ruins (#2.6),Human Being,new york dolls
9754,9754,631124,301557,Can't Get Enough Of You,Eddy Grant,0,Top of the Pops,1964.0,(1981-04-09),Cant Get Enough of You,eddy grant
9755,9755,159983,298566,Itchycoo Park - Original (Mono),Small Faces,0,Top of the Pops,1964.0,(1976-01-08),Itchycoo Park,steve marriott ronnie lane small faces
9759,9759,428401,298566,Itchycoo Park,The Small Faces,1967,Top of the Pops,1964.0,(1976-01-08),Itchycoo Park,steve marriott ronnie lane small faces
9771,9771,851477,193812,Stuck In The Middle With You,Stealers Wheel,1973,Red Band Society,2014.0,Pilot (#1.1),Stuck in the Middle With You,gerry rafferty joe egan stealers wheel
9773,9773,666925,113241,A Whiter Shade Of Pale,Procol Harum,1967,House M.D.,2004.0,Black Hole (#6.15),A Whiter Shade of Pale,keith reid gary brooker procol harum
9782,9782,766384,549380,Pou Pige Tosi Agapi,Helena Paparizou,2006,My Big Fat Greek Wedding 2,2016.0,,Pou Pige Tosi Agapi,antonis dimitris papavomvolakis aka pegasos helena paparizou arrangement with sony music licensing
9787,9787,683895,284377,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0,The West Wing,1999.0,Abu el Banat (#5.9),Brandenburg Concerto No.1 In F  BWV 1046 - 3. Allegro,johann sebastian bach
9875,9875,663657,603420,Canon In D Major,Johann Pachelbel,1977,Sanctuary,2008.0,,Canon in D major,johann pachelbel
9887,9887,298411,63111,New Day (2002 Digital Remaster),Misty In Roots,2002,Death in Paradise,2011.0,(#1.8),New Day,misty in roots
9894,9894,909430,297019,Rock Your Body,Justin Timberlake,2002,Todds Pop Song Reviews,2009.0,Top Ten Best Hit Songs of 2014: Part 1 (#7.3),Rock Your Body,justin timberlake chad hugo pharrell williams
9910,9910,830930,14266,Maple Leaf Rag,Scott Joplin,1971,Animaniacs,1993.0,Jokahontas/Boids on the Hood/Mighty Wakko at the Bat (#4.3),Maple Leaf Rag,scott joplin
9911,9911,715778,732705,Now Is The Time,The Crystal Method,1995,Zoolander,2001.0,,Now Is the Time,ken jordan scott kirkland the crystal method
9928,9928,325479,658810,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
9929,9929,905861,658810,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,The Eye,2008.0,,Sonata for Violin & Piano No. 5 in F Major (Spring)  Op. 24,ludwig van beethoven
9959,9959,462731,561264,02.17 AM,Blue Foundation,2004,Nynne,2005.0,,02.17 AM,blue foundation
9963,9963,325479,265235,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,The Ren & Stimpy Show,1991.0,Son of Stimpy (#2.7),Symphony No. 6 (Pastorale) - 1st and 4th Movements,ludwig van beethoven
9991,9991,900930,296702,Get Up Offa That Thing - Original Live,James Brown and The Soul G's,0,Todds Pop Song Reviews,2009.0,The Lazy Song (#2.11),Get Up Offa That Thing,james brown
9999,9999,658428,66710,Um Caso Raro,PÌ_lo Norte,0,Deixa-me Amar,2007.0,(#1.26),Um caso raro,pÃŒ_lo norte
10009,10009,838941,404380,When I Grow Up,The Pussycat Dolls,2008,Dance Paradise,2010.0,,When I Grow Up,the pussycat dolls
10013,10013,21998,300345,Knock on Wood,Eddie Floyd,1967,Top of the Pops,1964.0,(1979-04-19),Knock on Wood,eddie floyd steve cropper amii stewart
10014,10014,389024,508150,O Que Vai Ser De Mim,Pedro Abrunhosa,1999,La lettre,1999.0,,Tudo O Que Tens Para Me Dar,pedro abrunhosa
10018,10018,278875,504829,Burning Up (Showgirl Tour - Live In Sydney),Kylie Minogue,0,Kylie Minogue: Kylie Fever 2002 in Concert - Live in Manchester,2002.0,,Burning Up,greg fitzgerald tom nichols kylie minogue
10019,10019,875879,606991,I Heard Ramona Sing,Frank Black,1993,Scott Pilgrim vs. the World,2010.0,,I Heard Ramona Sing,frank black
10047,10047,258133,520678,Rockin' All Over The World,Status Quo (Karaoke),1977,Live Aid,1985.0,,Rockin all over the World,john fogerty status quo
10051,10051,735557,634303,Everybody Wants To Rule The World (live Parc Des P,Tears For Fears,2006,Summerhood,2008.0,,Everybody Wants to Rule the World,roland orzabal ian stanley chris hughes tears for fears
10052,10052,922942,655628,White Bird,It's A Beautiful Day,1969,The Dead Boys Club,1992.0,,White Bird,its a beautiful day
10056,10056,940604,273169,When The Going Gets Tough_ The Tough Get Going,Billy Ocean,2004,The Tonight Show Starring Jimmy Fallon,2014.0,Josh Brolin/Kate McKinnon/Billy Ocean (#3.85),When the Going Gets Tough  the Tough Get Going,billy ocean robert john lange wayne brathwaite barry eastmond jimmy fallon
10085,10085,493820,328752,I Need You Now,Smokie Norful,2003,22nd Annual Trumpet Awards,2014.0,,I Need You Now,smokie norful
10092,10092,562888,526843,God Only Knows (Sax Solo),The Beach Boys,0,Luger,1981.0,,God only knows,brian wilson tony asher the beach boys
10101,10101,685657,439346,All The Candles in the World (LP Version),Jane Siberry,1993,Final Destination,2000.0,,All the Candles in the World,jane siberry arrangement with warner special products
10102,10102,727067,199394,Mars (Bringer Of War) (1926 recording),Gustav Holst,0,Ruy  el pequeÃŒÂ±o Cid,1980.0,Ruy recupera a Peka (#1.16),Mars  The Bringer Of War,gustav holst
10116,10116,117222,203992,LIVIN' IN THE LIFE,The Isley Brothers,1977,Scandal,2012.0,Defiance (#2.7),Livin In The Life,the isley brothers
10130,10130,306568,486398,Do You Know What I Mean,Lee Michaels,1971,Invincible,2006.0,,Do You Know What I Mean,lee michaels special arrangement with natural energy lab
10142,10142,906357,583431,The Syncopated Clock,Leroy Anderson,1990,Private Parts,1997.0,,Syncopated Clock,leroy anderson arthur fiedler boston pops orchestra
10162,10162,152439,406364,Grey Street,DAVE MATTHEWS BAND,2001,Dave Matthews Band: The Gorge,2004.0,,Grey Street,dave matthews
10171,10171,249271,427174,Esta Noche,JosÌ© Alfredo Jimenez Con Mariachi Vargas De Tecalitlan,0,El fronterizo,1952.0,,Esta Noche,josÃŒÂ© alfredo jimÃŒÂ©nez
10178,10178,187328,627524,Love Is A Many Splendored Thing,The Four Aces / Al Alberts,1991,St. Trinians,2007.0,,Love Is a Many Splendored Thing,sammy fain the four aces
10183,10183,682819,491745,Flor de Azalea,Los Panchos,0,Jet Lag,2011.0,,Flor de azalea,manuel esperÃŒ_n gÃŒ_mez urquiza los panchos
10191,10191,796456,659158,(Let Me Up) I've Had Enough (Album Version),Kenny Wayne Shepherd Band,1995,The Fan,1996.0,, (LET ME UP) IVE HAD ENOUGH,kenny wayne shepherd mark selby joe nadeau arrangement with warner special products
10205,10205,455409,96714,Warm Whispers [XM Session],Missy Higgins,0,Ghost Whisperer,2005.0,Greek Tragedy (#4.15),Warm Whispers,missy higgins
10211,10211,905861,418021,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Doktor Faustus,1982.0,,Piano Sonata No.32 C minor  Op.111 (2nd movement),ludwig van beethoven
10282,10282,749063,544066,Bonaparte's Retreat,Mike Seeger,0,Monk with a Camera,2014.0,,Bonapartes Retreat,mike seeger
10286,10286,659050,626709,Sick And Tired,Chris Kenner,1996,Spotswood,1992.0,,Sick and Tired,chris kenner david bartholomew billy thorpe
10293,10293,351640,165921,White Christmas,Bing Crosby,1942,Never Mind the Buzzcocks,1996.0,Merry Mind the Buzzcocks (#2.8),White Christmas,irving berlin bing crosby
10385,10385,768494,197061,World In My Eyes (Dub In My Eyes),Depeche Mode,1990,Rockpalast,1974.0,Depeche Mode,World in My Eyes,depeche mode
10402,10402,761943,22168,Daydream Believer (Album Version),John Stewart,0,Banda sonora,2007.0,(#4.6),Daydream Believer,john stewart the monkees
10405,10405,764339,688216,To Build A Home,The Cinematic Orchestra,2007,The Tree,2010.0,,To Build a Home,patrick watson   / jason swinscoe / phil france / page the cinematic orchestra
10409,10409,161099,554436,Nel Blu dipinto di Blu (Volare) - Johnny Dorelli Version,Domenico Modugno,0,Nel blu dipinto di blu,1959.0,,Nel blu dipinto di blu,domenico modugno franco migliacci
10411,10411,721760,151779,Cadillac Solitario (Live),Loquillo Y Los Trogloditas,0,MemÃŒ_ries de la tele,2007.0,(#4.5),Cadillac solitario,sabino mÃŒÂ©ndez loquillo y trogloditas
10446,10446,349983,123504,Nothin' But A Heartache (LP Version),The Doobie Brothers,1977,James at 15,1977.0,Listless Fever (#1.14),Nothin But a Heartache,the doobie brothers
10453,10453,483588,396324,Au Coin Du Monde (Streets Go Down),Keren Ann,2002,Comme ty es belle!,2006.0,,Au coin du monde,keren ann benjamin biolay
10471,10471,695895,174885,Amiga mÌ_a (uplugged),Alejandro Sanz,2001,OperaciÃŒ_n triunfo,2001.0,(#2.11),Amiga mÃŒ_a,alejandro sanz manuel carrasco miguel nÃŒÃndez
10491,10491,45719,4262,Bridal Chorus,Richard Wagner / Otto Sieben,1991,7th Heaven,1996.0,We Do (#7.18),Bridal Chorus,richard wagner
10503,10503,502396,161173,Higher Than The Sun,Primal Scream,1991,Music for Misfits: The Story of Indie,2015.0,Into the Mainstream (#1.3),Higher Than the Sun,bobby gillespie andrew innes robert young primal scream
10548,10548,222725,613361,Sweet Road,Animal Collective,2004,Shortbus,2006.0,,Sweet Road,animal collective david portner noah lennox
10571,10571,930887,727384,Never Gonna Stop (The Red Red Kroovy),Rob Zombie,2003,WrestleMania X8,2002.0,,Never Gonna Stop,rob zombie
10612,10612,119281,458507,Beauty School Dropout,Frankie Avalon,1978,Grease,1978.0,,Beauty School Drop-Out,jim jacobs warren casey frankie avalon
10620,10620,880638,451779,Little Black Book,Jimmy Dean,2004,Gila!,2012.0,,Little Black Book,jimmy dean
10623,10623,465767,712638,SÌ_kenÌ¦ivÌ_ voima,Sielun Veljet,1986,Veljet,1991.0,,SÃŒ_kenÃŒÂ¦ivÃŒ_ voima,ismo alanko sielun veljet
10630,10630,29227,164011,Hoidetaan kÌ_mppÌ_ BerliinistÌ_,SAMULI PUTRO,2009,MÃŒÂ¦kki,2010.0,(#1.1),Hoidetaan kÃŒ_mppÃŒ_ BerliinistÃŒ_,samuli putro
10633,10633,157437,313356,De MÌ¼sica Ligera,Soda Stereo,1990,Videomatch,1990.0,(1995-12-28),De mÃŒÂ¼sica ligera,gustavo cerati soda stereo
10672,10672,667635,455750,Moon River,Henry Mancini & His Orchestra,1961,Goodbye  Columbus,1969.0,,Moon River,henry mancini
10713,10713,194861,433756,Wake Up Susan,Spade Cooley,0,Everybodys Dancin,1950.0,,Wake Up  Susan,spade cooley
10727,10727,62183,643479,Mr. Tambourine Man,Bob Dylan,1965,The 60s,1999.0,,Mr. Tambourine Man,bob dylan
10728,10728,273471,102854,Everybody Loves You,Jenn Grant,0,Greys Anatomy,2005.0,Hook  Line and Sinner (#6.20),Everybody Loves You,jenn grant
10734,10734,557006,4675,Gimme A Chance,Plain White T's,2006,90210,2008.0,Between a Sign and a Hard Place (#1.20),Gimme A Chance,plain white ts
10744,10744,313584,632541,Thanks for the Memory,Bob Hope & Shirley Ross,1994,Strictly G.I.,1943.0,,Thanks for the Memory,ralph rainger bob hope
10746,10746,548704,404424,The Last Wall of the Castle,Jefferson Airplane,1967,Dance of Love,1974.0,,Last Wall of the Castle,jefferson airplane
10766,10766,393750,330511,The Kid From Red Bank,Count Basie,1989,61*,2001.0,,The Kid From Red Bank,neal hefti count basie
10778,10778,905861,131565,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,LÃŒÂ¨le aux enfants,1974.0,Le catalogue de musique: 2ÃŒÂ¬me partie,Piano Sonata No.26 Op.81a  in E-flat major Les adieux,ludwig van beethoven pierre barbizet
10892,10892,660422,391836,Brandenburgisches Konzert Nr.4 BWV  1049 - Andante,Johann Sebastian Bach,0,Chronik der Anna Magdalena Bach,1968.0,,Italian Concerto  BWV 971 - Andante,johann sebastian bach
10908,10908,748661,462306,Half A Sixpence,Tommy Steele,0,Half a Sixpence,1967.0,,HALF A SIXPENCE,tommy steele julia foster   )
10922,10922,170338,420259,Double Trouble,Elvis Presley,1987,Double Trouble,1967.0,,Double Trouble,doc pomus mort shuman elvis presley
10936,10936,62822,570301,Rum Cay,Jan Hammer,1987,Palm Harbor Vice 2: Brotherhood of the Monkey,1993.0,,Rum Cay,jan hammer
10958,10958,911176,387392,Orinoco Flow,Celtic Woman,2005,Celtic Woman: A New Journey,2006.0,,Orinoco Flow,enya celtic woman lisa kelly ÃŒÃ’rla fallon )
10969,10969,729894,729885,Linus & Lucy,Vince Guaraldi Trio,1999,You Dont Look 40  Charlie Brown!,1990.0,,Linus and Lucy,vince guaraldi david benoit
11003,11003,801764,50688,The Wild One,Suzi Quatro,1974,Countdown,1974.0,(#1.6),The Wild One,nicky chinn mike chapman suzi quatro
11010,11010,667635,574863,Moon River,Henry Mancini & His Orchestra,1961,Permanent Record,1988.0,,Moon River,johnny mercer henry mancini
11012,11012,786422,694762,Thats All Right,Arthur Big Boy Crudup,0,This Is Elvis,1981.0,,Thats All Right Momma,arthur crudup
11026,11026,593519,649962,' Cello Song,Nick Drake,0,The Blind Side,2009.0,,Cello Song,nick drake the books josÃŒÂ© gonzÃŒÃlez
11034,11034,86129,46178,Les Ì©toiles du cinÌ©ma,Francis Lai,1996,CinÃŒÂ©ma de minuit,1976.0,,Les ÃŒÂ©toiles du cinÃŒÂ©ma,francis lai
11049,11049,513464,140543,Bad Romance,Lady GaGa,2009,Live from Studio Five,2009.0,(#1.93),Bad Romance,lady gaga redone
11054,11054,654391,129860,Love's Been A Little Bit Hard On Me,Juice Newton,1982,Knight Rider,1982.0,The Topaz Connection (#1.16),Loves Been a Little Bit Hard on Me,juice newton
11058,11058,730531,650177,Shake Your Moneymaker,Elmore James,1961,The Blues Brothers,1980.0,,SHAKE YOUR MONEYMAKER,elmore james
11070,11070,228420,239422,Walking On A Dream (Ben Watt Remix),Empire Of The Sun,2009,The Block,2003.0,The Key Challenge (#4.5),Walking On A Dream,empire of the sun jonathon sloan luke steele nick littlemore
11102,11102,325313,570549,Alternative 3 (2005 Digital Remaster),Brian Eno,1978,Pandoras Mirror,1981.0,,Alternative 3,brian eno
11111,11111,950966,302492,I'll Be There For You/ You're All I Need To Get By,Method Man / Mary J. Blige,0,Top of the Pops,1964.0,(1995-07-27),Ill Be There for You/Youre All I Need,nick ashford rza valerie simpson method man method man  feat mary j. blige
11181,11181,109815,450737,If I Didn't Care,THE INK SPOTS,1989,Get Low,2009.0,,If I Didnt Care,jack lawrence the ink spots
11196,11196,909518,492903,The Little White Cloud That Cried,Johnnie Ray,1989,Joe the King,1999.0,,The Little White Cloud That Cried,johnnie ray
11208,11208,658119,683245,Death Letter Blues,Son House,1993,The Search for Robert Johnson,1992.0,,Death Letter Blues,son house
11209,11209,212257,367942,Unaccompanied Cello Suite No. 2 in D minor_ BWV 1008/PrÌ©lude,Yo-Yo Ma,0,Bill W.,2012.0,,Unaccompanied Cello Suite No. 5 in C Minor  BWV 1011- Allemande,johann sebastian bach yo-yo ma arrangement with sony music licensing
11210,11210,392434,367942,Unaccompanied Cello Suite No. 3 in C Major_ BWV 1009/Courante,Yo-Yo Ma,0,Bill W.,2012.0,,Unaccompanied Cello Suite No. 5 in C Minor  BWV 1011- Allemande,johann sebastian bach yo-yo ma arrangement with sony music licensing
11211,11211,75820,367942,Mass in B Minor BWV 232 : Resurrexit,Johann Sebastian Bach,0,Bill W.,2012.0,,Unaccompanied Cello Suite No. 5 in C Minor  BWV 1011- Allemande,johann sebastian bach yo-yo ma arrangement with sony music licensing
11217,11217,815775,367942,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0,Bill W.,2012.0,,Unaccompanied Cello Suite No. 5 in C Minor  BWV 1011- Allemande,johann sebastian bach yo-yo ma arrangement with sony music licensing
11229,11229,540844,142347,Space Oddity (Demo),David Bowie,2009,Louis Therouxs Weird Weekends,1998.0,UFOs (#1.2),Space Oddity,david bowie
11238,11238,940586,699953,You've Lost That Lovin' Feeling (LP Version),Barry Mann,0,Top Gun,1986.0,,Youve Lost That Lovin Feeling,barry mann cynthia weil phil spector tom cruise anthony edwards
11239,11239,822908,24861,Wild Wild West,Kool Moe Dee,1987,Beavis and Butt-Head,1993.0,At the Movies (#2.19),Wild Wild West,kool moe dee
11240,11240,467475,24861,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,1999,Beavis and Butt-Head,1993.0,At the Movies (#2.19),Wild Wild West,kool moe dee
11241,11241,658428,65230,Um Caso Raro,PÌ_lo Norte,0,Deixa-me Amar,2007.0,(#1.119),Um caso raro,pÃŒ_lo norte
11269,11269,320972,617431,Young Americans (2007 Digital Remaster),David Bowie,1975,Sixteen Candles,1984.0,,Young Americans,david bowie
11278,11278,897429,413586,What Do You Want From Me,Forever The Sickest Kids,2009,Diary of a Wimpy Kid,2010.0,,WHAT DO YOU WANT FROM ME,caleb turman austin bello jonathan cook kent garrison forever the sickest kids
11289,11289,893765,337604,K.I.D.S. Incorporated,Bloodhound Gang,1995,AMV Hell 3: The Motion Picture,2005.0,,K.I.D.S. Incorporated,bloodhound gang
11291,11291,120424,272420,The Thorn Birds Theme,Henry Mancini,1988,The Thorn Birds,1983.0,Part 3 (#1.3),The Thorn Birds Theme,henry mancini
11321,11321,667808,300103,Da Ya Think I'm Sexy?,N-Trance / Rod Stewart / Rod Stewart,1998,Top of the Pops,1964.0,(1978-11-30),Da Ya Think Im Sexy?,rod stewart carmine appice duane hitchings
11338,11338,809584,245990,Play That Funky Music,Wild Cherry,1976,The Get Down,2016.0,Where There Is Ruin  There Is Hope for a Treasure (#1.1),Play That Funky Music,wild cherry
11351,11351,764019,242791,Que Sera_ Sera (Whatever Will Be_ Will Be),Doris Day,0,The Doris Day Show,1968.0,The Press Secretary (#5.4),Que SerÃŒÃ  SerÃŒÃ (Whatever Will Be  Will Be),jay livingston ray evans   as doris day
11360,11360,944704,65855,CanÌ¤Ì£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007.0,(#1.176),CanÃŒÂ¤ÃŒÂ£o simples,tiago bettencourt
11362,11362,659730,467121,How Much I've Lied,Gram Parsons,1973,Heavy,1995.0,,How Much Ive Lied,gram parsons david z. evan dando
11375,11375,200886,447153,Fuiste MÌ_a Un Verano,Leonardo Favio,1993,Fuiste mÃŒ_a un verano,1969.0,,Fuiste MÃŒ_a un Verano,leonardo favio vico berti
11444,11444,137838,382954,A Cowboy Has To Sing,Sons Of The Pioneers,0,Call of the Canyon,1942.0,,A Cowboy Has To Sing,bob nolan the sons of the pioneers
